uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000319873300013,High and stable substrate specificities of microorganisms in enhanced biological phosphorus removal plants,Environmental Microbiology,Environmental Microbiology,2013,NA,"kindaichi_tomonori,nierychlo_marta,kragelund_caroline,nielsen_jeppe_lund,nielsen_per_halkjaer"
WOS:000319942700040,Long-term performance of enhanced biological phosphorus removal with increasing concentrations of silver nanoparticles and ions,Rsc Advances,Rsc Advances,2013,NA,"chen_hong,zheng_xiong,chen_yinguang,mu_hui"
WOS:000321313800026,Biological nutrient removal in a continuous anaerobic-aerobic-anoxic process treating synthetic domestic wastewater,Chemical Engineering Journal,Chemical Engineering Journal,2013,"aoa process,domestic wastewater,biological nutrient removal,low dissolved oxygen,poly-beta-hydroxybutyrate","liu_gang,xu_xiangyang,zhu_liang,xing_shuo,chen_jianyu"
WOS:000321336200014,"The variation of volatile fatty acid compositions in sewer length, and its effect on the process design of biological nutrient removal",Water Science and Technology,Water Science and...,2013,"acetic acid,ebpr,propionic acid,sewer length,volatile fatty acids","yun_z,yun_g_h,lee_h_s,yoo_t_u"
WOS:000321558900008,Biodiversity of Polyphosphate Accumulating Bacteria in Eight WWTPs with Different Modes of Operation,Journal of Environmental Engineering,Journal of Environmental...,2013,"polyphosphate granules,flow cytometry,dgge,ebpr,wastewater,microbial diversity","mehlig_lysann,petzold_mike,heder_carolin,guenther_susanne,mueller_susann,eschenhagen_martin,roeske_isolde,roeske_kerstin"
WOS:000321723100010,LABORATORY OBSERVATION ON Bacillus cereus ENHANCED BIOLOGICAL PHOSPHORUS REMOVAL (EBPR) PERFORMANCE UNDER ANOXIC AND AEROBIC CONDITIONS,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2013,"cultured bacteria,denitrifying,ebpr,paos","zhang_qian,he_jiajie,wang_hongyu,yang_kai,ma_fang"
WOS:000321723100014,SCREENING AND CHARACTERIZATION OF TWO NEW DENITRIFYING PHOSPHORUS-REMOVAL BACTERIA,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2013,"denitrifying phosphate removal bacteria,pseudomonas oleovorans,pseudomonas pseudoalcaligenes,nitrogen and phosphorus removal","shao_yuanyuan,pei_haiyan,hu_wenrong,ma_guangxiang"
WOS:000322292800097,Species of phosphorus in the extracellular polymeric substances of EBPR sludge,Bioresource Technology,Bioresource Technology,2013,"enhanced biological phosphorus removal,extracellular polymeric substances (eps),p-31 nuclear magnetic resonance (p-31 nmr),phosphorus species","zhang_hai-ling,fang_wei,wang_yong-peng,sheng_guo-ping,xia_cheng-wang,zeng_raymond_j,yu_han-qing"
WOS:000322886600019,Assessment of nitrogen and phosphorus removal in an intermittently aerated sequencing batch reactor (IASBR) and a sequencing batch reactor (SBR),Water Science and Technology,Water Science and...,2013,"biological phosphorus removal,intermittent aeration,sequencing batch reactor,simultaneous nitrification and denitrification","pan_min,chen_tianhu,hu_zhenhu,zhan_xinmin"
WOS:000323142000007,Occurrence of PAOI in a low temperature EBPR system,Chemosphere,Chemosphere,2013,"accumulibacter type i,accumulibacter type ii,pao i,pao ii,low temperature,enhanced biological phosphorus removal","tian_wen-de,lopez-vazquez_c_m,li_wei-guang,brdjanovic_d,van_loosdrecht_m_c_m"
WOS:000323239800028,Enhanced biological nutrient removal in sequencing batch reactors operated as static/oxic/anoxic (SOA) process,Bioresource Technology,Bioresource Technology,2013,"static phase,biological nutrient removal (bnr),post-anoxic,simultaneous nitrification-denitrification,glycogen","xu_dechao,chen_hongbo,li_xiaoming,yang_qi,zeng_tianjing,luo_kun,zeng_guangming"
WOS:000323593900019,Biological phosphorus removal from real wastewater in a sequencing batch reactor operated as aerobic/extended-idle regime,Biochemical Engineering Journal,Biochemical Engineering Journal,2013,"biological phosphorus removal,real wastewater,aerobic processes,bioreactors,biosynthesis,waste-water treatment","chen_hongbo,wang_dongbo,li_xiaoming,yang_qi,luo_kun,zeng_guangming"
WOS:000324280100013,Nutrient removal performance and microbial community structure in an EBPR system under the limited filamentous bulking state,Bioresource Technology,Bioresource Technology,2013,"limited filamentous bulking,ebpr,filamentous bacteria,snd,microbial community structure","yang_xiong,peng_yongzhen,ren_nanqi,guo_jianhua,tang_xiaoxue,song_jichen"
WOS:000324566400048,Long-term impact of anaerobic reaction time on the performance and granular characteristics of granular denitrifying biological phosphorus removal systems,Water Research,Water Research,2013,"denitrifying phosphorus removal,anaerobic reaction time,denitrifying phosphate-accumulating organisms,granules,extracellular polymeric substances,phosphorus fractions,microbial community","wang_yayi,guo_gang,wang_hong,stephenson_tom,guo_jianhua,ye_liu"
WOS:000324631100009,Metabolic Behavior and Enzymatic Aspects of Denitrifying EBPR Sludge in a Continuous-Flow Anaerobic-Anoxic System,Applied Biochemistry and Biotechnology,Applied Biochemistry and...,2013,"denitrification,enhanced biological phosphorus removal (ebpr),glyoxylate cycle enzymes,phosphatase activity,polyphosphate-accumulating organisms (paos)","zafiriadis_ilias,ntougias_spyridon,kapagiannidis_anastasios_g,aivasidis_alexander"
WOS:000325739100005,The selective role of nitrite in the PAO/GAO competition,Chemosphere,Chemosphere,2013,"enhanced biological phosphorus removal (ebpr),nitrite,selection,polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos)","taya_carlota,kumar_garlapati_vijay,guisasola_albert,baeza_juan_a"
WOS:000326905400047,Inhibition of free ammonia to the granule-based enhanced biological phosphorus removal system and the recoverability,Bioresource Technology,Bioresource Technology,2013,"free ammonia,granule-based enhanced biological phosphorus removal system,microbial activity,microbial community structure,recoverability","zheng_xiongliu,sun_peide,lou_juqing,cai_jing,song_yingqi,yu_shenjing,lu_xuanyu"
WOS:000326910000022,Optimized aeration strategies for nitrogen and phosphorus removal with aerobic granular sludge,Water Research,Water Research,2013,"aeration strategies,aerobic granular biofilms,denitrification,denitrifying p-removal,nitrification","lochmatter_samuel,gonzalez-gil_graciela,holliger_christof"
WOS:000327108000002,SCREENING AND CHARACTERIZATION OF A NEW DENITRIFYING PHOSPHORUS-REMOVAL BACTERIUM,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2013,"denitrifying phosphate removal bacteria,paenibacillus lautus,nitrogen and phosphorus removal","li_zheng,pei_haiyan,hu_wenrong,shao_yuanyuan,meng_panpan"
WOS:000327451800006,Comparative genomics of two 'Candidatus Accumulibacter' clades performing biological phosphorus removal,Isme Journal,Isme Journal,2013,"enhanced biological phosphorus removal,'candidatus accumulibacter phosphatis',activated sludge","flowers_jason_j,he_shaomei,malfatti_stephanie,del_rio_tijana_glavina,tringe_susannah_g,hugenholtz_philip,mcmahon_katherine_d"
WOS:000328006200006,Effects of idle time on biological phosphorus removal by sequencing batch reactors,Journal of Environmental Sciences,Journal of Environmental...,2013,"biological phosphorus removal,polyphosphate-accumulating organisms,idle time,microbial community","gao_dawen,yin_hang,liu_lin,li_xing,liang_hong"
WOS:000328406700001,Dynamics of Intracellular Polymers in Enhanced Biological Phosphorus Removal Processes under Different Organic Carbon Concentrations,Biomed Research International,Biomed Research International,2013,NA,"xing_lizhen,ren_li,tang_bo,wu_guangxue,guan_yuntao"
WOS:000329274900007,Identification of trigger factors selecting for polyphosphate- and glycogen-accumulating organisms in aerobic granular sludge sequencing batch reactors,Water Research,Water Research,2013,"biological wastewater treatment,nutrient removal,aerobic granular sludge,pao and gao selection,plackett-burman multifactorial design","weissbrodt_david_g,schneiter_guillaume_s,fuerbringer_jean-marie,holliger_christof"
WOS:000330400400001,Characterization of Denitrifying Phosphorus Removal Microorganisms in a Novel Two-Sludge Process by Combining Chemical with Microbial Analysis,Journal of Chemistry,Journal of Chemistry,2014,NA,"zou_haiming,lu_xiwu,abualhail_saad"
WOS:000330574200011,OPTIMIZATION OF PHOSPHATE REMOVAL FROM SYNTHETIC WASTEWATER BY BACTERIAL CONSORTIUM USING BOX-BEHNKEN DESIGN,Environmental Engineering and Management Journal,Environmental Engineering and...,2013,"bacterial consortium,box-behnken design,optimization,phosphate removal,response surface methodology","usharani_krishnaswamy,lakshmanaperumalsamy_perumalsamy,muthukumar_muthusamy"
WOS:000331460400033,Effect of phosphorus on biodiesel production from Scenedesmus obliquus under nitrogen-deficiency stress,Bioresource Technology,Bioresource Technology,2014,"scenedesmus obliquus fachb-417,nitrogen deficiency,phosphorus effect,biodiesel productivity,lipid trigger","chu_fei-fei,chu_pei-na,shen_xiao-fei,lam_paul_k_s,zeng_raymond_j"
WOS:000331781900005,Effect of temperature on anoxic metabolism of nitrites to nitrous oxide by polyphosphate accumulating organisms,Journal of Environmental Sciences,Journal of Environmental...,2014,"polyphosphate accumulating organisms,temperature,nitrite,denitrifying phosphorus removal,n2o,kinetics,stoichiometry","miao_zhijia,zeng_wei,wang_shuying,peng_yongzhen,cao_guihua,weng_dongchen,xue_guisong,yang_qing"
WOS:000331879900011,'Candidatus Competibacter'-lineage genomes retrieved from metagenomes reveal functional metabolic diversity,Isme Journal,Isme Journal,2014,"competibacter,ebpr,gao,metagenomics,metabolic model,pao","mcilroy_simon_j,albertsen_mads,andresen_eva_k,saunders_aaron_m,kristiansen_rikke,stokholm-bjerregaard_mikkel,nielsen_kare_l,nielsen_per_h"
WOS:000332446100002,Candidatus Accumulibacter phosphatis: Elusive Bacterium Responsible for Enhanced Biological Phosphorus Removal,Journal of Environmental Engineering,Journal of Environmental...,2014,"phosphorus,activated sludge,nitrogen,abatement and removal,wastewater management,enhanced biological phosphorus removal (ebpr),candidatus accumulibacter phosphatis,activated sludge,microbial communities,nitrogen fixation","kang_dae-wook,noguera_daniel_r"
WOS:000334003000018,Enhancing disinfection by advanced oxidation under UV irradiation in polyphosphate-containing wastewater flocs,Water Research,Water Research,2014,"wastewater,ultraviolet disinfection,advanced oxidation,polyphosphate,phosphate accumulating organisms,modeling","azimi_y,allen_d_g,farnood_r_r"
WOS:000334136900009,Biological nutrient removal in a sequencing batch reactor operated as oxic/anoxic/extended-idle regime,Chemosphere,Chemosphere,2014,"biological nutrient removal,oxic/anoxic/extended-idle regime,enhanced biological phosphorus removal,denitrification,polyhydroxyalkanoates","li_xiao-ming,chen_hong-bo,yang_qi,wang_dong-bo,luo_kun,zeng_guang-ming"
WOS:000334143400006,ENRICHMENT OF PAO AND DPAO RESPONSIBLE FOR PHOSPHORUS REMOVAL AT LOW TEMPERATURE,Environment Protection Engineering,Environment Protection Engineering,2014,NA,"haiming_zou,xiwu_lu,abualhail_saad,jing_shi,qian_gu"
WOS:000334438200033,"The Impact of Microbial Ecology and Chemical Profile on the Enhanced Biological Phosphorus Removal (EBPR) Process: A Case Study of Northern Wastewater Treatment Works, Johannesburg",International Journal of Environmental Research and Public Health,International Journal of...,2014,"wastewater,ebpr,polyphosphate-accumulating organisms,glycogen-accumulating organisms,volatile fatty acids","kamika_ilunga,coetzee_martie,mamba_bhekie_brilliance,msagati_titus,momba_maggy_n_b"
WOS:000334684700028,Temperature influence on biological phosphorus removal induced by aerobic/extended-idle regime,Environmental Science and Pollution Research,Environmental Science and...,2014,"temperature influence,biological phosphorus removal,aerobic/extended-idle regime,sequencing batch reactor,wastewater treatment","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,luo_kun,zeng_guang-ming"
WOS:000335275200038,Optimizing aeration rate in an external nitrification-denitrifying phosphorus removal (ENDPR) system for domestic wastewater treatment,Chemical Engineering Journal,Chemical Engineering Journal,2014,"denitrifying phosphorus accumulating,organisms (dpaos),aeration rate,phosphorus release,external nitrification,real-time control","zhang_weitang,hou_feng,peng_yongzhen,liu_qingsong,wang_shuying"
WOS:000336415200032,Production of Nitrous Oxide From Anaerobic Digester Centrate and Its Use as a Co-oxidant of Biogas to Enhance Energy Recovery,Environmental Science and Technology,Environmental Science and...,2014,NA,"scherson_yaniv_d,woo_sung-geun,criddle_craig_s"
WOS:000336708300003,A new configuration of sequencing batch reactor operated as a modified aerobic/extended-idle regime for simultaneously saving reactor volume and enhancing biological phosphorus removal,Biochemical Engineering Journal,Biochemical Engineering Journal,2014,"biological phosphorus removal,aerobic/extended-idle regime,polyphosphate,polyphosphate accumulating organisms,exopolyphosphatase,polyphosphate kinase","wang_dongbo,xu_qiuxiang,yang_weiqiang,chen_hongbo,li_xiaoming,liao_dexiang,yang_guojing,yang_qi,zeng_guangming"
WOS:000337205500019,Comparison of biochemical characteristics between PAO and DPAO sludges,Journal of Environmental Sciences,Journal of Environmental...,2014,"denitrifying ebpr,poly-beta-hydroxyalkanoates,specific phosphorus release rate,specific phosphorus uptake rate","lee_hansaem,yun_zuwhan"
WOS:000337876400001,Treatment of toxic metal aqueous solutions: Encapsulation in a phosphate-calcium aluminate matrix,Journal of Environmental Management,Journal of Environmental...,2014,"encapsulation,wastewater,landfilling,toxic metal,phosphate-bonded,calcium aluminate cement","fernandez_j_m,navarro-blasco_i,duran_a,sirera_r,alvarez_j_i"
WOS:000338777300010,Polyphosphate- and Glycogen-Accumulating Organisms in One EBPR System for Liquid Dairy Manure,Water Environment Research,Water Environment Research,2014,"liquid dairy manure,ebpr,phosphorus removal,paos,gaos","liu_ze-hua,pruden_amy,ogejo_jactone_arogo,knowlton_katharine_f"
WOS:000338989800010,Use of external carbon sources derived from biowaste for short-cut nutrient removal from anaerobic effluents,Water Science and Technology,Water Science and...,2014,"anaerobic effluents,biowaste,external carbon source,nutrient removal via nitrite","katsou_evina,frison_nicola,malamis_simos,fatone_francesco"
WOS:000338990400006,Effects of injection of acetic acid and propionic acid for total phosphorus removal at high temperature in enhanced biological phosphorus removal process,Water Science and Technology,Water Science and...,2014,"external carbon source,paos,phosphorus removal,temperature","ki_c_y,kwon_k_h,kim_s_w,min_k_s,lee_t_u,park_d_j"
WOS:000338991400018,Monitoring intracellular polyphosphate accumulation in enhanced biological phosphorus removal systems by quantitative image analysis,Water Science and Technology,Water Science and...,2014,"enhanced biological phosphorus removal (ebpr),image analysis,polyphosphate (poly-p)","mesquita_daniela_p,luis_amaral_a,leal_cristiano,carvalheira_monica,cunha_jorge_r,oehmen_adrian,reis_maria_a_m,ferreira_eugenio_c"
WOS:000340087600030,Overall functional gene diversity of microbial communities in three full-scale activated sludge bioreactors,Applied Microbiology and Biotechnology,Applied Microbiology and...,2014,"activated sludge processes,functional gene,treatment efficiencies,environmental factors","xia_yu,wang_xiaohui,wen_xianghua,ding_kun,zhou_jizhong,yang_yunfeng,zhang_yu"
WOS:000340101100002,Optimization of CO2 concentration and light intensity for biodiesel production by Chlorella vulgaris FACHB-1072 under nitrogen deficiency with phosphorus luxury uptake,Journal of Applied Phycology,Journal of Applied...,2014,"chlorella vulgaris fachb-1072,nitrogen deficiency,co2 concentration,light intensity,phosphorus uptake,biodiesel production","chu_fei-fei,shen_xiao-fei,lam_paul_k_s,zeng_raymond_j"
WOS:000340837600030,Changes in the microbial community structure of filaments and floc formers in response to various carbon sources and feeding patterns,Applied Microbiology and Biotechnology,Applied Microbiology and...,2014,"filamentous bulking,sludge settleability,kinetic selection,diffusion selection,storage selection,biological wastewater treatment","guo_jianhua,peng_yongzhen,yang_xiong,wang_zhongwei,zhu_ao"
WOS:000340989800004,Effect of dissolved oxygen on biological phosphorus removal induced by aerobic/extended-idle regime,Biochemical Engineering Journal,Biochemical Engineering Journal,2014,"dissolved oxygen concentration,biological phosphorus removal,aerobic processes,biosynthesis,enzyme activity,waste-water treatment","chen_hongbo,wang_dongbo,li_xiaoming,yang_qi,luo_kun,zeng_guangming,tang_maolin,xiong_weiping,yang_guojing"
WOS:000341182300024,The potential role of 'Candidatus Microthrix parvicella' in phosphorus removal during sludge bulking in two full-scale enhanced biological phosphorus removal plants,Water Science and Technology,Water Science and...,2014,"bacterial community,'candidatus microthrix parvicella',ebpr,phosphorus removal,sludge bulking","wang_juan,qi_rong,liu_miaomiao,li_qian,bao_haipeng,li_yaming,wang_shen,tandoi_valter,yang_min"
WOS:000341229300052,"Genome Reconstruction and Gene Expression of ""Candidatus Accumulibacter phosphatis"" Clade IB Performing Biological Phosphorus Removal",Environmental Science and Technology,Environmental Science and...,2014,NA,"mao_yanping,yu_ke,xia_yu,chao_yuanqing,zhang_tong"
WOS:000341348500011,"High-temperature EBPR process: The performance, analysis of PAOs and GAOs and the fine-scale population study of Candidatus ""Accumulibacter phosphatis""",Water Research,Water Research,2014,"enhanced biological phosphorus removal,temperature,polyphosphate accumulating organisms,glycogen accumulating organisms,accumulibacter clades,ppk1","ong_ying_hui,chua_adeline_seak_may,fukushima_toshikazu,ngoh_gek_cheng,shoji_tadashi,michinaka_atsuko"
WOS:000341348500015,The effect of substrate competition on the metabolism of polyphosphate accumulating organisms (PAOs),Water Research,Water Research,2014,"enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),volatile fatty acids (vfas),substrate competition,metabolic model","carvalheira_monica,oehmen_adrian,carvalho_gilda,reis_maria_a_m"
WOS:000341579700010,"Metagenomic characterization of 'Candidatus Defluviicoccus tetraformis strain TFO71', a tetrad-forming organism, predominant in an anaerobic-aerobic membrane bioreactor with deteriorated biological phosphorus removal",Environmental Microbiology,Environmental Microbiology,2014,NA,"nobu_masaru_k,tamaki_hideyuki,kubota_kengo,liu_wen-tso"
WOS:000341832800004,The Role of Microorganisms in a Full-Scale Sequencing Batch Reactor Under Low Aeration and Different Cycle Times,Water Environment Research,Water Environment Research,2014,"decentralized system,wastewater,sequencing batch reactor,nutrient removal,microbial diversity,low aeration","fernandes_heloisa,hoffmann_heike,antonio_regina_v,costa_rejane_h_r"
WOS:000341925700009,Impact of butyrate on microbial selection in enhanced biological phosphorus removal systems,Environmental Technology,Environmental Technology,2014,"ebpr,butyrate,pao,gao,microbial selection","begum_shamim_a,batista_jacimaria_r"
WOS:000342314700013,Effect of different carbon sources on the biological phosphorus removal by a sequencing batch reactor using pressurized pure oxygen,Biotechnology and Biotechnological Equipment,Biotechnology and Biotechnological...,2014,"pressurized pure oxygen sequencing batch reactor (posbr),polyphosphate-accumulating organisms (paos),carbon source,biological phosphorus removal","wei_jie,imai_tsuyoshi,higuchi_takaya,arfarita_novi,yamamoto_koichi,sekine_masahiko,kanno_ariyo"
WOS:000342491600024,Impacts of Multiwalled Carbon Nanotubes on Nutrient Removal from Wastewater and Bacterial Community Structure in Activated Sludge,Plos One,Plos One,2014,NA,"hai_reti,wang_yulin,wang_xiaohui,du_zhize,li_yuan"
WOS:000342761600043,The effects of carbon nanotubes on nitrogen and phosphorus removal from real wastewater in the activated sludge system,Rsc Advances,Rsc Advances,2014,NA,"zheng_xiong,su_yinglong,chen_yinguang,wei_yuanyuan,li_mu,huang_haining"
WOS:000342881300018,Modelling the metabolic shift of polyphosphate-accumulating organisms,Water Research,Water Research,2014,"polyphosphate accumulating metabolism (pam),glycogen accumulating metabolism (gam),enhanced biological phosphorus removal (ebpr),metabolic models,polyphosphate (poly-p),polyphosphate accumulating organism (pao)","acevedo_b,borras_l,oehmen_a,barat_r"
WOS:000343091700012,The effect of COD loading on the granule-based enhanced biological phosphorus removal system and the recoverability,Bioresource Technology,Bioresource Technology,2014,"granule-based ebpr system,cod loading,extracellular polymeric substances,metabolism process of paos,recoverability","yu_shenjing,sun_peide,zheng_wei,chen_lujun,zheng_xiongliu,han_jingyi,yan_tao"
WOS:000344075300007,Metabolic Characteristics of a Glycogen-Accumulating Organism in Defluviicoccus Cluster II Revealed by Comparative Genomics,Microbial Ecology,Microbial Ecology,2014,NA,"wang_zhiping,guo_feng,mao_yanping,xia_yu,zhang_tong"
WOS:000344113800040,Survival strategies of polyphosphate accumulating organisms and glycogen accumulating organisms under conditions of low organic loading,Bioresource Technology,Bioresource Technology,2014,"organic loading,enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),maintenance processes","carvalheira_monica,oehmen_adrian,carvalho_gilda,reis_maria_a_m"
WOS:000344377100006,Bacterial diversity and community structure of denitrifying phosphorus removal sludge in strict anaerobic/anoxic systems operated with different carbon sources,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2014,"ebpr,denitrifying phosphorus removal,carbon source,community structure,pyrosequencing","lv_xiao-mei,shao_ming-fei,li_chao-lin,li_ji,xia_xue,liu_dong-yang"
WOS:000344388600007,Multilevel Correlations in the Biological Phosphorus Removal Process: from Bacterial Enrichment to Conductivity-Based Metabolic Batch Tests and Polyphosphatase Assays,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2014,"ebpr,bacterial community structure,polyphosphate-accumulating organisms,polyphosphate hydrolysis,electrical conductivity,enzymatic activity,mathematical modelling","weissbrodt_david_g,maillard_julien,brovelli_alessandro,chabrelie_alexandre,may_jonathan,holliger_christof"
WOS:000344823500027,Metabolic modelling of full-scale enhanced biological phosphorus removal sludge,Water Research,Water Research,2014,"metabolic modelling,polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos),anaerobic tca cycle,glycolysis,maintenance processes","lanham_ana_b,oehmen_adrian,saunders_aaron_m,carvalho_gilda,nielsen_per_h,reis_maria_a_m"
WOS:000344823500028,The impact of aeration on the competition between polyphosphate accumulating organisms and glycogen accumulating organisms,Water Research,Water Research,2014,"dissolved oxygen (do),enhanced biological phosphorus removal (ebpr),aeration energy,polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos),microbial competition","carvalheira_monica,oehmen_adrian,carvalho_gilda,eusebio_mario,reis_maria_a_m"
WOS:000345517800006,Modeling the Nutrient Removal Process in Aerobic Granular Sludge System by Coupling the Reactor- and Granule-Scale Models,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2015,"microbial granule,individual-based modeling,nitrogen removal,phosphorus removal,sequencing batch reactor","kagawa_y,tahata_j,kishida_n,matsumoto_s,picioreanu_c,van_loosdrecht_m_c_m,tsuneda_s"
WOS:000347263300005,Effects of Cd(II) on wastewater biological nitrogen and phosphorus removal,Chemosphere,Chemosphere,2014,"cd(ii),biological nutrient removal,denitrification,enzymes,polyhydroxyalkanoates","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,luo_kun,zeng_guang-ming,tang_mao-lin"
WOS:000347263300100,Phosphorus metabolism and population dynamics in a biological phosphate-removal system with simultaneous anaerobic phosphate stripping,Chemosphere,Chemosphere,2014,"polyphosphate-accumulating organisms (paos),phosphate stripping,polyphosphate (poly-p),metabolism shift,microbial community structure","lv_jing-hua,yuan_lin-jiang,chen_xi,liu_lun,luo_da-cheng"
WOS:000347577700007,"Comparison of performance, microorganism populations, and bio-physiochemical properties of granular and flocculent sludge from denitrifying phosphorus removal reactors",Chemical Engineering Journal,Chemical Engineering Journal,2015,"denitrifying phosphorus removal,granule,extracellular polymeric substances,diffusion resistance,microbial community structure,nitrite","wang_yayi,jiang_xuxin,wang_hong,guo_gang,guo_jianhua,qin_jian,zhou_shuai"
WOS:000347761100031,Mixed microalgae culture for ammonium removal in the absence of phosphorus: Effect of phosphorus supplementation and process modeling,Process Biochemistry,Process Biochemistry,2014,"ammonium removal,microalgae,mathematical modeling,phosphate,wastewater","ruiz-martinez_a,serralta_j,paches_m,seco_a,ferrer_j"
WOS:000347761100032,Sludge bulking impact on relevant bacterial populations in a full-scale municipal wastewater treatment plant,Process Biochemistry,Process Biochemistry,2014,"wastewater treatment,sludge bulking,filamentous bacteria,microbial growth,nutrient removal,relevant bacteria","wang_juan,li_qian,qi_rong,tandoi_valter,yang_min"
WOS:000348084000012,Coupling the treatment of low strength anaerobic effluent with fermented biowaste for nutrient removal via nitrite,Journal of Environmental Management,Journal of Environmental...,2015,"nitritation/denitritation,denitrifying phosphorus removal via nitrite,fermentation liquid,biowaste,sequencing batch reactor,upflow anaerobic sludge blanket","katsou_e,malamis_s,frison_n,fatone_f"
WOS:000348689500003,Culturable Bacterial Community in a High Temperature EBPR Reactor,Chiang Mai Journal of Science,Chiang Mai Journal...,2014,"enhanced biological phosphorus removal,temperature,isolation,bacterial community,polyphosphate accumulating organisms,candidatus 'accumulibacter phosphatis'","ong_ying_hui,chua_adeline_seak_may,tan_geok_yuan_annie,ngoh_gek_cheng"
WOS:000349503600018,Biological phosphorus removal from abattoir wastewater at very short sludge ages mediated by novel PAO clade Comamonadaceae,Water Research,Water Research,2015,"biological phosphorus removal,short sludge retention time,polyphosphate accumulating organisms,comamonadaceae,tetrad-forming bacteria","ge_huoqing,batstone_damien_j,keller_juerg"
WOS:000350294100001,An efficient process for wastewater treatment to mitigate free nitrous acid generation and its inhibition on biological phosphorus removal,Scientific Reports,Scientific Reports,2015,NA,"zhao_jianwei,wang_dongbo,li_xiaoming,yang_qi,chen_hongbo,zhong_yu,an_hongxue,zeng_guangming"
WOS:000351210900020,Microbial community structure of a simultaneous nitrogen and phosphorus removal reactor following treatment in a UASB-DHS system,Water Science and Technology,Water Science and...,2015,"a(2)sbr,dpaos,next-generation sequencing,ppk gene,uasb-dhs","hatamoto_masashi,saito_yayoi,dehama_kazuya,nakahara_nozomi,kuroda_kyohei,takahashi_masanobu,yamaguchi_takashi"
WOS:000351318500002,Polyhydroxyalkanoate granules quantification in mixed microbial cultures using image analysis: Sudan Black B versus Nile Blue A staining,Analytica Chimica Acta,Analytica Chimica Acta,2015,"image analysis,enhanced biological phosphorus removal (ebpr) systems,mixed microbial cultures (mmc),polyhydroxyalkanoates (pha),sudan black b (sbb),nile blue a (nba)","mesquita_daniela_p,luis_amaral_a,leal_cristiano,oehmen_adrian,reis_maria_a_m,ferreira_eugenio_c"
WOS:000351513500013,Kinetic and stoichiometric characterization for efficient enhanced biological phosphorus removal (EBPR) process at high temperatures,Bioprocess and Biosystems Engineering,Bioprocess and Biosystems...,2015,"activated sludge model,glycogen accumulating organisms,parameter estimation,polyphosphate-accumulating organisms,tropical climate","liau_kee_fui,shoji_tadashi,ong_ying_hui,chua_adeline_seak_may,yeoh_hak_koon,ho_pei_yee"
WOS:000351767200003,Metagenomic Analysis of the Sludge Microbial Community in a Lab-Scale Denitrifying Phosphorus Removal Reactor,Applied Biochemistry and Biotechnology,Applied Biochemistry and...,2015,"denitrifying phosphorus removal,metagenomics,microbial community,genetic potential","lv_xiao-mei,shao_ming-fei,li_ji,li_chao-lin"
WOS:000352212300026,Enhancement of post-anoxic denitrification for biological nutrient removal: effect of different carbon sources,Environmental Science and Pollution Research,Environmental Science and...,2015,"biological nutrient removal,carbon source,oxic/anoxic/extended-idleprocess,sequencing batch reactor,polyhydroxybutyrates","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,zeng_guang-ming"
WOS:000353193200025,Organic carbon removal from wastewater by a PHA storing biofilm using direct atmospheric air contact as oxygen supply,Bioresource Technology,Bioresource Technology,2015,"aeration reduction,organic removal,biofilm,pha/phb,wastewater","flavigny_raphael_marie-guillaume,cord-ruwisch_ralf"
WOS:000353507100009,Expanding our view of genomic diversity in Candidatus Accumulibacter clades,Environmental Microbiology,Environmental Microbiology,2015,NA,"skennerton_connor_t,barr_jeremy_j,slater_frances_r,bond_philip_l,tyson_gene_w"
WOS:000353605200018,Accumulation and isolation of simultaneous denitrifying polyphosphate-accumulating organisms in an improved sequencing batch reactor system at low temperature,International Biodeterioration and Biodegradation,International Biodeterioration and...,2015,"denitrifying polyphosphate-accumulating organisms,low temperature,nitrogen and phosphorus removal efficiency,accumulation,isolation,identification","liu_shuli,li_jianzheng"
WOS:000353735800022,Identification of the function of extracellular polymeric substances (EPS) in denitrifying phosphorus removal sludge in the presence of copper ion,Water Research,Water Research,2015,"denitrifying phosphorus removal,cu(ii),extracellular polymeric substances,excitation-emission matrix fluorescence spectroscopy,p-accumulating organisms","wang_yayi,qin_jian,zhou_shuai,lin_ximao,ye_liu,song_chengkang,yan_yuan"
