uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000305435500013,Improved biological phosphorus removal performance driven by the aerobic/extended-idle regime with propionate as the sole carbon source,Water Research,Water Research,2012,"enhanced biological phosphorus removal,aerobic/extended-idle process,propionate,polyphosphate","wang_dongbo,li_xiaoming,yang_qi,zheng_wei,wu_yan,zeng_tianjing,zeng_guangming"
WOS:000305451400005,Improved phosphate removal by selective sludge discharge in aerobic granular sludge reactors,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2012,"phosphate removal,pao,gao,granular sludge,biomass segregation,srt","bassin_j_p,winkler_m_-k_h,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m"
WOS:000305467100009,Process Performance and Polyphosphate-Accumulating Organism-Glycogen-Accumulating Organism Communities in an Anaerobic/Anoxic/Oxic System Operated with Different Carbon Sources,Water Environment Research,Water Environment Research,2012,"phosphorous,nitrogen,carbon source,a(2)/o,pao,gao","girard_luiza,encina_pedro_a_g,rodriguez_elisa_r"
WOS:000306683500009,Effect of oligochaete worm body fluids on biological phosphorus removal in a bench-scale EBPR system,Environmental Technology,Environmental Technology,2012,"oligochaetes,enhanced biological phosphorus removal (ebpr),polyphosphate-accumulating organisms (paos),poly-beta-hydroxyalkanoate (pha),nitrite","jiang_tao,du_shaoting,sun_peide,zhu_mingshan"
WOS:000306977800004,Modeling External Carbon Addition in Biological Nutrient Removal Processes with an Extension of the International Water Association Activated Sludge Model,Water Environment Research,Water Environment Research,2012,"activated sludge,asm2d,biological phosphorus removal,denitrification,external carbon,mathematical modeling,nutrient removal","swinarski_m,makinia_j,stensel_h_d,czerwionka_k,drewnowski_j"
WOS:000308996900007,High phosphorus shock loading induced glycogen accumulating organisms in anaerobic/oxic sequencing batch reactor,Desalination and Water Treatment,Desalination and Water...,2012,"phosphorus removal,phosphate-accumulating organisms,glycogen-accumulating organisms,biological treatment,high phosphorus loading","hsu_chih-hsun,chang_wei-chin,chen_jian-jyun,wu_jhong-syun"
WOS:000309071800020,Understanding the detrimental effect of nitrate presence on EBPR systems: effect of the plant configuration,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2012,"carbon source,denitrification,ebpr,nitrate,competition,inhibition","guerrero_javier,taya_carlota,guisasola_albert,baeza_juan_a"
WOS:000309185600011,Inducing mechanism of biological phosphorus removal driven by the aerobic/extended-idle regime,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2012,"biological phosphorus removal,polyphosphate,dapi staining,polyphosphate accumulating organisms,aerobic,extended-idle regime","wang_dongbo,yang_guojing,li_xiaoming,zheng_wei,wu_yan,yang_qi,zeng_guangming"
WOS:000309299300027,Nutrient removal and phosphorus recovery performances of a novel anaerobic-anoxic/nitrifying/induced crystallization process,Bioresource Technology,Bioresource Technology,2012,"anaerobic-anoxic/nitrifying/induced crystallization process (a(2)n-ic),chemical oxygen demand to phosphorus ratio (cod/p),crystallization,denitrifying polyphosphate-accumulating organisms (dnpaos),phosphorus recovery","shi_jing,lu_xiwu,yu_ran,zhu_wentao"
WOS:000309299300053,Impact of Cr(VI) on P removal performance in enhanced biological phosphorus removal (EBPR) system based on the anaerobic and aerobic metabolism,Bioresource Technology,Bioresource Technology,2012,"cr(vi),enzymes,poly-beta-hydroxyalkanoates (pha),glycogen,recovery treatment","fang_jing,sun_pei-de,xu_shao-juan,luo_tao,lou_ju-qing,han_jing-yi,song_ying-qi"
WOS:000309371600010,Nitrous oxide emission by denitrifying phosphorus removal culture using polyhydroxyalkanoates as carbon source,Journal of Environmental Sciences,Journal of Environmental...,2012,"n2o,denitrification,carbon source,enhanced biological phosphorus removal,dpaos,pha","zhou_yan,lim_melvin,harjono_soekendro,ng_wun_jern"
WOS:000309446000017,"Candidatus Halomonas phosphatis', a novel polyphosphate-accumulating organism in full-scale enhanced biological phosphorus removal plants",Environmental Microbiology,Environmental Microbiology,2012,NA,"hien_thi_thu_nguyen,nielsen_jeppe_lund,nielsen_per_halkjaer"
WOS:000310112500001,"Measuring biomass specific ammonium, nitrite and phosphate uptake rates in aerobic granular sludge",Chemosphere,Chemosphere,2012,"aerobic granular sludge,ammonium uptake rate,nitrite uptake rate,nitrification,phosphate uptake rate,anoxic phosphorus removal,denitrifying polyphosphate-accumulating organisms","bassin_j_p,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m"
WOS:000310763600011,The impacts of silver nanoparticles and silver ions on wastewater biological phosphorous removal and the mechanisms,Journal of Hazardous Materials,Journal of Hazardous...,2012,"silver nanoparticles,silver ions,enhanced biological phosphorus removal,enzyme,ros","chen_yinguang,chen_hong,zheng_xiong,mu_hui"
WOS:000312340500004,From macro to lab-scale: Changes in bacterial community led to deterioration of EBPR in lab reactor,Central European Journal of Biology,Central European Journal...,2013,"polyphosphate accumulating organism (pao),glycogen accumulating organism (gao),microbial ecology","muszynski_adam,lebkowska_maria,tabernacka_agnieszka,milobedzka_aleksandra"
WOS:000312926400017,Effect of long-term starvation conditions on polyphosphate- and glycogen-accumulating organisms,Bioresource Technology,Bioresource Technology,2013,"polyphosphate-accumulating organisms,glycogen-accumulating organisms,endogenous metabolism,starvation conditions,decay processes","vargas_m,yuan_z,pijuan_m"
WOS:000312945800005,Methanol-driven enhanced biological phosphorus removal with a syntrophic consortium,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2013,"enhanced biological phosphorus removal (ebpr),methanol,acetogens,polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos)","taya_carlota,guerrero_javier,vanneste_gianni,guisasola_albert,baeza_juan_a"
WOS:000313786400018,Comparison between aerobic and anoxic metabolism of denitrifying-EBPR sludge: effect of biomass poly-hydroxyalkanoates content,New Biotechnology,New Biotechnology,2013,NA,"kapagiannidis_a_g,zafiriadis_i,aivasidis_a"
WOS:000313806400016,Evaluation of the feasibility of alcohols serving as external carbon sources for biological phosphorus removal induced by the oxic/extended-idle regime,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2013,"biological phosphorus removal,aerobic,extended-idle process,polyphosphate accumulating organisms,methanol,ethanol","wang_dongbo,zheng_wei,li_xiaoming,yang_qi,liao_dexiang,zeng_guangming"
WOS:000314429800021,Comparison between acetate and propionate as carbon sources for phosphorus removal in the aerobic/extended-idle regime,Biochemical Engineering Journal,Biochemical Engineering Journal,2013,"acetic acid,aerobic processes,bioreactors,enhanced biological phosphorus removal,propionate,waste-water treatment","zeng_tianjing,wang_dongbo,li_xiaoming,ding_yan,liao_dexiang,yang_qi,zeng_guangming"
WOS:000315324900012,Effect of initial pH control on biological phosphorus removal induced by the aerobic/extended-idle regime,Chemosphere,Chemosphere,2013,"biological phosphorus removal,aerobic/extended-idle regime,initial ph control,polyphosphate","wang_dongbo,zheng_wei,liao_dexiang,li_xiaoming,yang_qi,zeng_guangming"
WOS:000315454500025,"Characterization of the Denitrification-Associated Phosphorus Uptake Properties of ""Candidatus Accumulibacter phosphatis"" Clades in Sludge Subjected to Enhanced Biological Phosphorus Removal",Applied and Environmental Microbiology,Applied and Environmental...,2013,NA,"kim_jeong_myeong,lee_hyo_jung,lee_dae_sung,jeon_che_ok"
WOS:000315977000004,Population dynamics of bacteria involved in enhanced biological phosphorus removal in Danish wastewater treatment plants,Water Research,Water Research,2013,"pao,gao,ebpr,tetrasphaera,accumulibacter,competibacter,defluviicoccus,activated sludge,correlations","mielczarek_artur_tomasz,hien_thi_thu_nguyen,nielsen_jeppe_lund,nielsen_per_halkjaer"
WOS:000316032300051,The effect of free nitrous acid on key anaerobic processes in enhanced biological phosphorus removal systems,Bioresource Technology,Bioresource Technology,2013,"enhanced biological phosphorus removal,free nitrous acid,anaerobic metabolism,polyphosphate accumulating organisms,glycogen accumulating organisms","ye_liu,pijuan_maite,yuan_zhiguo"
WOS:000316726400011,A metabolic model for members of the genus Tetrasphaera involved in enhanced biological phosphorus removal,Isme Journal,Isme Journal,2013,"enhanced biological phosphorus removal,tetrasphaera,metabolic model,genomic sequencing","kristiansen_rikke,hien_thi_thu_nguyen,saunders_aaron_marc,nielsen_jeppe_lund,wimmer_reinhard,vang_quy_le,mcilroy_simon_jon,petrovski_steve,seviour_robert_j,calteau_alexandra,nielsen_kare_lehmann,nielsen_per_halkjaer"
WOS:000317168900008,Phosphate recovery as concentrated solution from treated wastewater by a PAO-enriched biofilm reactor,Water Research,Water Research,2013,"biofilm,phosphorus recovery,polyphosphate accumulating organisms (paos),treatment process,wastewater","kodera_hiroya,hatamoto_masashi,abe_kenichi,kindaichi_tomonori,ozaki_noriatsu,ohashi_akiyoshi"
WOS:000317252900005,Prediction of intracellular storage polymers using quantitative image analysis in enhanced biological phosphorus removal systems,Analytica Chimica Acta,Analytica Chimica Acta,2013,"partial least squares,ebpr wastewater treatment systems,image analysis,intracellular polymers,polyhydroxyalkanoates,glycogen","mesquita_daniela_p,leal_cristiano,cunha_jorge_r,oehmen_adrian,luis_amaral_a,reis_maria_a_m,ferreira_eugenio_c"
WOS:000317813400036,Low Acetate Concentrations Favor Polyphosphate-Accumulating Organisms over Glycogen-Accumulating Organisms in Enhanced Biological Phosphorus Removal from Wastewater,Environmental Science and Technology,Environmental Science and...,2013,NA,"tu_yunjie,schuler_andrew_j"
WOS:000318208500005,Verification of enzymes deterioration due to Cu(II) presence in an enhanced biological phosphorus removal system,Chemosphere,Chemosphere,2013,"polyhydroxyalkanoate (pha),glycogen,cu(ii),phosphorus accumulating organism (pao),acetyl-coa synthase (acs),polyphosphate kinase (ppk)","tsai_yung-pin,tzeng_huey-fen,lin_jan-wei,lu_meng-shan,lin_jyun-yen"
WOS:000318887800016,Identification and Metabolic Mechanism of Non-fermentative Short-cut Denitrifying Phosphorus-removing Bacteria,Chinese Journal of Chemical Engineering,Chinese Journal of...,2013,"short-cut denitrifying phosphorus removing bacteria,paracoccus denitrificans,non-fermentative bacteria,metabolic mechanism,poly-beta-hydroxybutyrate","liu_hui,sun_yanfu,jia_xiaoshan,li_jun,zhou_kangqun,qu_xiangdong,tao_xueqin,chen_yu"
WOS:000319020900013,Comparing the long-term effect of high P/COD influent on enhancement ofphosphate-accumulating organisms between acetate- and propionate-fed reactors,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2013,"phosphorus removal,high phosphate loading,phosphate-accumulating organisms (paos),population dynamics","hsu_chih-hsun,chang_wei-chin,chen_jian-jyun,wu_jhong-syun"
WOS:000319333600010,Metabolic model for the filamentous 'Candidatus Microthrix parvicella' based on genomic and metagenomic analyses,Isme Journal,Isme Journal,2013,"microthrix parvicella,filamentous bacteria,activated sludge bulking and foaming,lipid-accumulating bacteria,triacylglycerol,whole genome sequence","mcilroy_simon_jon,kristiansen_rikke,albertsen_mads,karst_soren_michael,rossetti_simona,nielsen_jeppe_lund,tandoi_valter,seviour_robert_james,nielsen_per_halkjaer"
WOS:000319652400016,Microbial community changes during the start-up of an anaerobic/aerobic/anoxic-type sequencing batch reactor,Environmental Technology,Environmental Technology,2013,"enhanced biological phosphorus removal,glycogen-accumulating organisms,polyphosphate-accumulating organisms,polymerase chain reaction-denaturing gradient gel electrophoresis,16s ribosomal rna","zhang_qian,he_jiajie,wang_hongyu,ma_fang,yang_kai,wang_jingbo"
WOS:000319873300013,High and stable substrate specificities of microorganisms in enhanced biological phosphorus removal plants,Environmental Microbiology,Environmental Microbiology,2013,NA,"kindaichi_tomonori,nierychlo_marta,kragelund_caroline,nielsen_jeppe_lund,nielsen_per_halkjaer"
WOS:000321313800026,Biological nutrient removal in a continuous anaerobic-aerobic-anoxic process treating synthetic domestic wastewater,Chemical Engineering Journal,Chemical Engineering Journal,2013,"aoa process,domestic wastewater,biological nutrient removal,low dissolved oxygen,poly-beta-hydroxybutyrate","liu_gang,xu_xiangyang,zhu_liang,xing_shuo,chen_jianyu"
WOS:000321336200014,"The variation of volatile fatty acid compositions in sewer length, and its effect on the process design of biological nutrient removal",Water Science and Technology,Water Science and...,2013,"acetic acid,ebpr,propionic acid,sewer length,volatile fatty acids","yun_z,yun_g_h,lee_h_s,yoo_t_u"
WOS:000321558900008,Biodiversity of Polyphosphate Accumulating Bacteria in Eight WWTPs with Different Modes of Operation,Journal of Environmental Engineering,Journal of Environmental...,2013,"polyphosphate granules,flow cytometry,dgge,ebpr,wastewater,microbial diversity","mehlig_lysann,petzold_mike,heder_carolin,guenther_susanne,mueller_susann,eschenhagen_martin,roeske_isolde,roeske_kerstin"
WOS:000321723100010,LABORATORY OBSERVATION ON Bacillus cereus ENHANCED BIOLOGICAL PHOSPHORUS REMOVAL (EBPR) PERFORMANCE UNDER ANOXIC AND AEROBIC CONDITIONS,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2013,"cultured bacteria,denitrifying,ebpr,paos","zhang_qian,he_jiajie,wang_hongyu,yang_kai,ma_fang"
WOS:000321723100014,SCREENING AND CHARACTERIZATION OF TWO NEW DENITRIFYING PHOSPHORUS-REMOVAL BACTERIA,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2013,"denitrifying phosphate removal bacteria,pseudomonas oleovorans,pseudomonas pseudoalcaligenes,nitrogen and phosphorus removal","shao_yuanyuan,pei_haiyan,hu_wenrong,ma_guangxiang"
WOS:000322886600019,Assessment of nitrogen and phosphorus removal in an intermittently aerated sequencing batch reactor (IASBR) and a sequencing batch reactor (SBR),Water Science and Technology,Water Science and...,2013,"biological phosphorus removal,intermittent aeration,sequencing batch reactor,simultaneous nitrification and denitrification","pan_min,chen_tianhu,hu_zhenhu,zhan_xinmin"
WOS:000323142000007,Occurrence of PAOI in a low temperature EBPR system,Chemosphere,Chemosphere,2013,"accumulibacter type i,accumulibacter type ii,pao i,pao ii,low temperature,enhanced biological phosphorus removal","tian_wen-de,lopez-vazquez_c_m,li_wei-guang,brdjanovic_d,van_loosdrecht_m_c_m"
WOS:000323239800028,Enhanced biological nutrient removal in sequencing batch reactors operated as static/oxic/anoxic (SOA) process,Bioresource Technology,Bioresource Technology,2013,"static phase,biological nutrient removal (bnr),post-anoxic,simultaneous nitrification-denitrification,glycogen","xu_dechao,chen_hongbo,li_xiaoming,yang_qi,zeng_tianjing,luo_kun,zeng_guangming"
WOS:000323593900019,Biological phosphorus removal from real wastewater in a sequencing batch reactor operated as aerobic/extended-idle regime,Biochemical Engineering Journal,Biochemical Engineering Journal,2013,"biological phosphorus removal,real wastewater,aerobic processes,bioreactors,biosynthesis,waste-water treatment","chen_hongbo,wang_dongbo,li_xiaoming,yang_qi,luo_kun,zeng_guangming"
WOS:000324280100013,Nutrient removal performance and microbial community structure in an EBPR system under the limited filamentous bulking state,Bioresource Technology,Bioresource Technology,2013,"limited filamentous bulking,ebpr,filamentous bacteria,snd,microbial community structure","yang_xiong,peng_yongzhen,ren_nanqi,guo_jianhua,tang_xiaoxue,song_jichen"
WOS:000324566400048,Long-term impact of anaerobic reaction time on the performance and granular characteristics of granular denitrifying biological phosphorus removal systems,Water Research,Water Research,2013,"denitrifying phosphorus removal,anaerobic reaction time,denitrifying phosphate-accumulating organisms,granules,extracellular polymeric substances,phosphorus fractions,microbial community","wang_yayi,guo_gang,wang_hong,stephenson_tom,guo_jianhua,ye_liu"
WOS:000324631100009,Metabolic Behavior and Enzymatic Aspects of Denitrifying EBPR Sludge in a Continuous-Flow Anaerobic-Anoxic System,Applied Biochemistry and Biotechnology,Applied Biochemistry and...,2013,"denitrification,enhanced biological phosphorus removal (ebpr),glyoxylate cycle enzymes,phosphatase activity,polyphosphate-accumulating organisms (paos)","zafiriadis_ilias,ntougias_spyridon,kapagiannidis_anastasios_g,aivasidis_alexander"
WOS:000325739100005,The selective role of nitrite in the PAO/GAO competition,Chemosphere,Chemosphere,2013,"enhanced biological phosphorus removal (ebpr),nitrite,selection,polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos)","taya_carlota,kumar_garlapati_vijay,guisasola_albert,baeza_juan_a"
WOS:000326905400047,Inhibition of free ammonia to the granule-based enhanced biological phosphorus removal system and the recoverability,Bioresource Technology,Bioresource Technology,2013,"free ammonia,granule-based enhanced biological phosphorus removal system,microbial activity,microbial community structure,recoverability","zheng_xiongliu,sun_peide,lou_juqing,cai_jing,song_yingqi,yu_shenjing,lu_xuanyu"
WOS:000327108000002,SCREENING AND CHARACTERIZATION OF A NEW DENITRIFYING PHOSPHORUS-REMOVAL BACTERIUM,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2013,"denitrifying phosphate removal bacteria,paenibacillus lautus,nitrogen and phosphorus removal","li_zheng,pei_haiyan,hu_wenrong,shao_yuanyuan,meng_panpan"
WOS:000327451800006,Comparative genomics of two 'Candidatus Accumulibacter' clades performing biological phosphorus removal,Isme Journal,Isme Journal,2013,"enhanced biological phosphorus removal,'candidatus accumulibacter phosphatis',activated sludge","flowers_jason_j,he_shaomei,malfatti_stephanie,del_rio_tijana_glavina,tringe_susannah_g,hugenholtz_philip,mcmahon_katherine_d"
WOS:000328006200006,Effects of idle time on biological phosphorus removal by sequencing batch reactors,Journal of Environmental Sciences,Journal of Environmental...,2013,"biological phosphorus removal,polyphosphate-accumulating organisms,idle time,microbial community","gao_dawen,yin_hang,liu_lin,li_xing,liang_hong"
WOS:000328406700001,Dynamics of Intracellular Polymers in Enhanced Biological Phosphorus Removal Processes under Different Organic Carbon Concentrations,Biomed Research International,Biomed Research International,2013,NA,"xing_lizhen,ren_li,tang_bo,wu_guangxue,guan_yuntao"
WOS:000329274900007,Identification of trigger factors selecting for polyphosphate- and glycogen-accumulating organisms in aerobic granular sludge sequencing batch reactors,Water Research,Water Research,2013,"biological wastewater treatment,nutrient removal,aerobic granular sludge,pao and gao selection,plackett-burman multifactorial design","weissbrodt_david_g,schneiter_guillaume_s,fuerbringer_jean-marie,holliger_christof"
WOS:000331781900005,Effect of temperature on anoxic metabolism of nitrites to nitrous oxide by polyphosphate accumulating organisms,Journal of Environmental Sciences,Journal of Environmental...,2014,"polyphosphate accumulating organisms,temperature,nitrite,denitrifying phosphorus removal,n2o,kinetics,stoichiometry","miao_zhijia,zeng_wei,wang_shuying,peng_yongzhen,cao_guihua,weng_dongchen,xue_guisong,yang_qing"
WOS:000331879900011,'Candidatus Competibacter'-lineage genomes retrieved from metagenomes reveal functional metabolic diversity,Isme Journal,Isme Journal,2014,"competibacter,ebpr,gao,metagenomics,metabolic model,pao","mcilroy_simon_j,albertsen_mads,andresen_eva_k,saunders_aaron_m,kristiansen_rikke,stokholm-bjerregaard_mikkel,nielsen_kare_l,nielsen_per_h"
WOS:000332446100002,Candidatus Accumulibacter phosphatis: Elusive Bacterium Responsible for Enhanced Biological Phosphorus Removal,Journal of Environmental Engineering,Journal of Environmental...,2014,"phosphorus,activated sludge,nitrogen,abatement and removal,wastewater management,enhanced biological phosphorus removal (ebpr),candidatus accumulibacter phosphatis,activated sludge,microbial communities,nitrogen fixation","kang_dae-wook,noguera_daniel_r"
WOS:000334003000018,Enhancing disinfection by advanced oxidation under UV irradiation in polyphosphate-containing wastewater flocs,Water Research,Water Research,2014,"wastewater,ultraviolet disinfection,advanced oxidation,polyphosphate,phosphate accumulating organisms,modeling","azimi_y,allen_d_g,farnood_r_r"
WOS:000334136900009,Biological nutrient removal in a sequencing batch reactor operated as oxic/anoxic/extended-idle regime,Chemosphere,Chemosphere,2014,"biological nutrient removal,oxic/anoxic/extended-idle regime,enhanced biological phosphorus removal,denitrification,polyhydroxyalkanoates","li_xiao-ming,chen_hong-bo,yang_qi,wang_dong-bo,luo_kun,zeng_guang-ming"
WOS:000334143400006,ENRICHMENT OF PAO AND DPAO RESPONSIBLE FOR PHOSPHORUS REMOVAL AT LOW TEMPERATURE,Environment Protection Engineering,Environment Protection Engineering,2014,NA,"haiming_zou,xiwu_lu,abualhail_saad,jing_shi,qian_gu"
WOS:000334438200033,"The Impact of Microbial Ecology and Chemical Profile on the Enhanced Biological Phosphorus Removal (EBPR) Process: A Case Study of Northern Wastewater Treatment Works, Johannesburg",International Journal of Environmental Research and Public Health,International Journal of...,2014,"wastewater,ebpr,polyphosphate-accumulating organisms,glycogen-accumulating organisms,volatile fatty acids","kamika_ilunga,coetzee_martie,mamba_bhekie_brilliance,msagati_titus,momba_maggy_n_b"
WOS:000334684700028,Temperature influence on biological phosphorus removal induced by aerobic/extended-idle regime,Environmental Science and Pollution Research,Environmental Science and...,2014,"temperature influence,biological phosphorus removal,aerobic/extended-idle regime,sequencing batch reactor,wastewater treatment","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,luo_kun,zeng_guang-ming"
WOS:000335275200038,Optimizing aeration rate in an external nitrification-denitrifying phosphorus removal (ENDPR) system for domestic wastewater treatment,Chemical Engineering Journal,Chemical Engineering Journal,2014,"denitrifying phosphorus accumulating,organisms (dpaos),aeration rate,phosphorus release,external nitrification,real-time control","zhang_weitang,hou_feng,peng_yongzhen,liu_qingsong,wang_shuying"
WOS:000336708300003,A new configuration of sequencing batch reactor operated as a modified aerobic/extended-idle regime for simultaneously saving reactor volume and enhancing biological phosphorus removal,Biochemical Engineering Journal,Biochemical Engineering Journal,2014,"biological phosphorus removal,aerobic/extended-idle regime,polyphosphate,polyphosphate accumulating organisms,exopolyphosphatase,polyphosphate kinase","wang_dongbo,xu_qiuxiang,yang_weiqiang,chen_hongbo,li_xiaoming,liao_dexiang,yang_guojing,yang_qi,zeng_guangming"
WOS:000337205500019,Comparison of biochemical characteristics between PAO and DPAO sludges,Journal of Environmental Sciences,Journal of Environmental...,2014,"denitrifying ebpr,poly-beta-hydroxyalkanoates,specific phosphorus release rate,specific phosphorus uptake rate","lee_hansaem,yun_zuwhan"
WOS:000338777300010,Polyphosphate- and Glycogen-Accumulating Organisms in One EBPR System for Liquid Dairy Manure,Water Environment Research,Water Environment Research,2014,"liquid dairy manure,ebpr,phosphorus removal,paos,gaos","liu_ze-hua,pruden_amy,ogejo_jactone_arogo,knowlton_katharine_f"
WOS:000338989800010,Use of external carbon sources derived from biowaste for short-cut nutrient removal from anaerobic effluents,Water Science and Technology,Water Science and...,2014,"anaerobic effluents,biowaste,external carbon source,nutrient removal via nitrite","katsou_evina,frison_nicola,malamis_simos,fatone_francesco"
WOS:000338990400006,Effects of injection of acetic acid and propionic acid for total phosphorus removal at high temperature in enhanced biological phosphorus removal process,Water Science and Technology,Water Science and...,2014,"external carbon source,paos,phosphorus removal,temperature","ki_c_y,kwon_k_h,kim_s_w,min_k_s,lee_t_u,park_d_j"
WOS:000340837600030,Changes in the microbial community structure of filaments and floc formers in response to various carbon sources and feeding patterns,Applied Microbiology and Biotechnology,Applied Microbiology and...,2014,"filamentous bulking,sludge settleability,kinetic selection,diffusion selection,storage selection,biological wastewater treatment","guo_jianhua,peng_yongzhen,yang_xiong,wang_zhongwei,zhu_ao"
WOS:000340989800004,Effect of dissolved oxygen on biological phosphorus removal induced by aerobic/extended-idle regime,Biochemical Engineering Journal,Biochemical Engineering Journal,2014,"dissolved oxygen concentration,biological phosphorus removal,aerobic processes,biosynthesis,enzyme activity,waste-water treatment","chen_hongbo,wang_dongbo,li_xiaoming,yang_qi,luo_kun,zeng_guangming,tang_maolin,xiong_weiping,yang_guojing"
WOS:000341182300024,The potential role of 'Candidatus Microthrix parvicella' in phosphorus removal during sludge bulking in two full-scale enhanced biological phosphorus removal plants,Water Science and Technology,Water Science and...,2014,"bacterial community,'candidatus microthrix parvicella',ebpr,phosphorus removal,sludge bulking","wang_juan,qi_rong,liu_miaomiao,li_qian,bao_haipeng,li_yaming,wang_shen,tandoi_valter,yang_min"
WOS:000341348500011,"High-temperature EBPR process: The performance, analysis of PAOs and GAOs and the fine-scale population study of Candidatus ""Accumulibacter phosphatis""",Water Research,Water Research,2014,"enhanced biological phosphorus removal,temperature,polyphosphate accumulating organisms,glycogen accumulating organisms,accumulibacter clades,ppk1","ong_ying_hui,chua_adeline_seak_may,fukushima_toshikazu,ngoh_gek_cheng,shoji_tadashi,michinaka_atsuko"
WOS:000341348500015,The effect of substrate competition on the metabolism of polyphosphate accumulating organisms (PAOs),Water Research,Water Research,2014,"enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),volatile fatty acids (vfas),substrate competition,metabolic model","carvalheira_monica,oehmen_adrian,carvalho_gilda,reis_maria_a_m"
WOS:000341579700010,"Metagenomic characterization of 'Candidatus Defluviicoccus tetraformis strain TFO71', a tetrad-forming organism, predominant in an anaerobic-aerobic membrane bioreactor with deteriorated biological phosphorus removal",Environmental Microbiology,Environmental Microbiology,2014,NA,"nobu_masaru_k,tamaki_hideyuki,kubota_kengo,liu_wen-tso"
WOS:000341832800004,The Role of Microorganisms in a Full-Scale Sequencing Batch Reactor Under Low Aeration and Different Cycle Times,Water Environment Research,Water Environment Research,2014,"decentralized system,wastewater,sequencing batch reactor,nutrient removal,microbial diversity,low aeration","fernandes_heloisa,hoffmann_heike,antonio_regina_v,costa_rejane_h_r"
WOS:000341925700009,Impact of butyrate on microbial selection in enhanced biological phosphorus removal systems,Environmental Technology,Environmental Technology,2014,"ebpr,butyrate,pao,gao,microbial selection","begum_shamim_a,batista_jacimaria_r"
WOS:000342314700013,Effect of different carbon sources on the biological phosphorus removal by a sequencing batch reactor using pressurized pure oxygen,Biotechnology and Biotechnological Equipment,Biotechnology and Biotechnological...,2014,"pressurized pure oxygen sequencing batch reactor (posbr),polyphosphate-accumulating organisms (paos),carbon source,biological phosphorus removal","wei_jie,imai_tsuyoshi,higuchi_takaya,arfarita_novi,yamamoto_koichi,sekine_masahiko,kanno_ariyo"
WOS:000342491600024,Impacts of Multiwalled Carbon Nanotubes on Nutrient Removal from Wastewater and Bacterial Community Structure in Activated Sludge,Plos One,Plos One,2014,NA,"hai_reti,wang_yulin,wang_xiaohui,du_zhize,li_yuan"
WOS:000342881300018,Modelling the metabolic shift of polyphosphate-accumulating organisms,Water Research,Water Research,2014,"polyphosphate accumulating metabolism (pam),glycogen accumulating metabolism (gam),enhanced biological phosphorus removal (ebpr),metabolic models,polyphosphate (poly-p),polyphosphate accumulating organism (pao)","acevedo_b,borras_l,oehmen_a,barat_r"
WOS:000343091700012,The effect of COD loading on the granule-based enhanced biological phosphorus removal system and the recoverability,Bioresource Technology,Bioresource Technology,2014,"granule-based ebpr system,cod loading,extracellular polymeric substances,metabolism process of paos,recoverability","yu_shenjing,sun_peide,zheng_wei,chen_lujun,zheng_xiongliu,han_jingyi,yan_tao"
WOS:000344075300007,Metabolic Characteristics of a Glycogen-Accumulating Organism in Defluviicoccus Cluster II Revealed by Comparative Genomics,Microbial Ecology,Microbial Ecology,2014,NA,"wang_zhiping,guo_feng,mao_yanping,xia_yu,zhang_tong"
WOS:000344113800040,Survival strategies of polyphosphate accumulating organisms and glycogen accumulating organisms under conditions of low organic loading,Bioresource Technology,Bioresource Technology,2014,"organic loading,enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),maintenance processes","carvalheira_monica,oehmen_adrian,carvalho_gilda,reis_maria_a_m"
WOS:000344377100006,Bacterial diversity and community structure of denitrifying phosphorus removal sludge in strict anaerobic/anoxic systems operated with different carbon sources,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2014,"ebpr,denitrifying phosphorus removal,carbon source,community structure,pyrosequencing","lv_xiao-mei,shao_ming-fei,li_chao-lin,li_ji,xia_xue,liu_dong-yang"
WOS:000344388600007,Multilevel Correlations in the Biological Phosphorus Removal Process: from Bacterial Enrichment to Conductivity-Based Metabolic Batch Tests and Polyphosphatase Assays,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2014,"ebpr,bacterial community structure,polyphosphate-accumulating organisms,polyphosphate hydrolysis,electrical conductivity,enzymatic activity,mathematical modelling","weissbrodt_david_g,maillard_julien,brovelli_alessandro,chabrelie_alexandre,may_jonathan,holliger_christof"
