uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix,environment,category
WOS:000259353500012,Novel roles for factor XII-driven plasma contact activation system,Current Opinion in Hematology,Current Opinion in...,2008,"contact system,factor xi,factor xii,hemostasis,thrombosis","mueller_felicitas,renne_thomas",all,all
WOS:000255067400081,The nucleolus exhibits an osmotically regulated gatekeeping activity that controls the spatial dynamics and functions of nucleolin,Journal of Biological Chemistry,Journal of Biological...,2008,NA,"yang_ling,reece_jeff_m,cho_jaiesoon,bortner_carl_d,shears_stephen_b",all,all
WOS:000414355100001,Genetic Analysis of Dent's Disease and Functional Research of CLCN5 Mutations,Dna and Cell Biology,Dna and Cell...,2017,"dent's disease,clcn5,cystic fibrosis,proteinuria,clc-5","zhang_ya,fang_xiaoyan,xu_hong,shen_qian",all,all
WOS:000435059100001,Layer-by-layer assembly of efficient flame retardant coatings based on high aspect ratio graphene oxide and chitosan capable of preventing ignition of PU foam,Polymer Degradation and Stability,Polymer Degradation and...,2018,"layer-by-layer,chitosan,graphene oxide,flame retardancy,polyurethane foams","maddalena_lorenza,carosio_federico,gomez_julio,saracco_guido,fina_alberto",all,all
WOS:000223983600004,Macrodefect-free materials: Modification of interfaces in cement composites by polymer grafting,Interface Science,Interface Science,2004,"macro-defect-free material,cross-links,atomic-level vs. particle interface","drabik_m,slade_rct",all,all
WOS:A1996TY04800004,Vitamin C supplementation and fear-reduction in Japanese quail: Short-term cumulative effects,British Poultry Science,British Poultry Science,1996,NA,"jones_rb,satterlee_dg,moreau_j,waddington_d",all,all
WOS:000303606500008,Distillery wastes as external carbon sources for denitrification in municipal wastewater treatment plants,Water Science and Technology,Water Science and...,2012,"activated sludge,batch test,carbon source,denitrification,distillery,nitrogen removal","czerwionka_k,makinia_j,kaszubowska_m,majtacz_j,angowski_m",all,all
WOS:000081768100038,"Influence of dietary ascorbate derivatives on tissue copper, iron and zinc concentrations in grass shrimp, Penaeus monodon",Aquaculture,Aquaculture,1999,"grass shrimp,penaeus monodon,crustacean,vitamin c,copper,iron,zinc,nutrition","hsu_ts,shiau_sy",all,all
WOS:000177065100004,Monitoring of inorganic polyphosphate dynamics in Corynebacterium glutamicum using a novel oxygen sparger for real time P-31 in vivo NMR,Acta Biotechnologica,Acta Biotechnologica,2002,NA,"lambert_c,weuster-botz_d,weichenhain_r,kreutz_ew,de_graaf_aa,schoberth_sm",all,all
WOS:000509632100035,Biotransformation of phosphorus in enhanced biological phosphorus removal sludge biochar,Water Research,Water Research,2020,"ebpr sludge,phosphorus recovery,biochar,biotransformation of phosphorus,free radicals","qian_tingting,lu_dan,soh_yan_ni_annie,webster_richard_d,zhou_yan",all,all
WOS:000475903800005,Flammability and mechanical properties of EVA/LDPE blended with MHSH whiskers and ATH,Materials Research Express,Materials Research Express,2019,"fire retardancy,mechanical properties,poly(ethylene vinyl acetate),low density polyethylene,magnesium hydroxide sulfate hydrate (mhsh) whiskers,aluminum hydroxide (ath)","liu_zili,wu_chenying,liu_xiqin,chen_xinxiang,xiang_yi,shao_haibin",all,all
WOS:000473377000017,"Removal of nutrients and emission of nitrous oxide during simultaneous nitrification, denitrification and phosphorus removal process with metal ions addition",International Biodeterioration and Biodegradation,International Biodeterioration and...,2019,"metal ions,nitrous oxide emission,sndpr,nutrients removal,enzyme activities","chen_yunfan,wang_qian,zhao_shuang,yang_weihua,wang_haiying,jia_wenlin",all,all
WOS:000456561600005,Assessing the performance and microbial community of hybrid moving bed and conventional membrane bioreactors treating municipal wastewater,Environmental Technology,Environmental Technology,2019,"nutrient removal,sequencing batch hybrid membrane bioreactor,bacterial profile,specific phosphorus uptake rate,membrane fouling rate","costa_r_e,battistelli_a_a,bernardelli_j_k_b,bassin_j_p,belli_t_j,lapolli_f_r",all,all
WOS:000424747200006,Mechanism and dynamics of INPP5E transport into and inside the ciliary compartment,Biological Chemistry,Biological Chemistry,2018,"arl3,cilium,farnesylation,frap,joubert syndrome,pde6d","koesling_stefanie_kristine,fansa_eyad_kalawy,maffini_stefano,wittinghofer_alfred",all,all
WOS:000423245900034,Magnesium hydroxide nanodispersion for polypropylene nanocomposites with high transparency and excellent fire-retardant properties,Polymer Degradation and Stability,Polymer Degradation and...,2017,"magnesium hydroxide,nanodispersion,transparent nanocomposite,flame-retardant","wang_miao,zeng_xiao-fei,chen_jing-yi,wang_jie-xin,zhang_liang-liang,chen_jian-feng",all,all
WOS:000412914400022,External hyphae of Rhizophagus irregularis DAOM 197198 are less sensitive to low pH than roots in arbuscular mycorrhizae: evidence from axenic culture system,Environmental Microbiology Reports,Environmental Microbiology Reports,2017,NA,"wang_ning,feng_zengwei,zhou_yang,zhu_honghui,yao_qing",all,all
WOS:000227086300021,Leishmania salvage and remodelling of host sphingolipids in amastigote survival and acidocalcisome biogenesis,Molecular Microbiology,Molecular Microbiology,2005,NA,"zhang_k,hsu_ff,scott_da,docampo_r,turk_j,beverley_sm",all,all
WOS:000374211500040,Fate of granular versus liquid fertilisers applied to soil leaching columns,International Sugar Journal,International Sugar Journal,2016,"polyphosphate,osmotic suction,nitrogen immobilisation,plant cane","pittaway_p,melland_a,celotto_g,dowie_j,shannon_g,di_bella_l",all,all
WOS:000364726700026,Structural and optical properties of CuO in zinc phosphate glasses and effects of gamma irradiation,Journal of Molecular Structure,Journal of Molecular...,2016,"zinc phosphate glass,copper,optical,infrared spectra,gamma irradiation","ouis_m_a,elbatal_h_a,abdelghany_a_m,hammad_ahmed_h",all,all
WOS:000352212300026,Enhancement of post-anoxic denitrification for biological nutrient removal: effect of different carbon sources,Environmental Science and Pollution Research,Environmental Science and...,2015,"biological nutrient removal,carbon source,oxic/anoxic/extended-idleprocess,sequencing batch reactor,polyhydroxybutyrates","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,zeng_guang-ming",all,all
WOS:000222695700010,PAR-3 is required for epithelial cell polarity in the distal spermatheca of C-elegans,Development,Development,2004,"cell polarity,ovulation,gonadogenesis,caenorhabditis elegans","aono_s,legouis_r,hoose_wa,kemphues_kj",all,all
WOS:000340879300087,"Epigenetic Inactivation of Inositol polyphosphate 4-phosphatase B (INPP4B), a Regulator of PI3K/AKT Signaling Pathway in EBV-Associated Nasopharyngeal Carcinoma",Plos One,Plos One,2014,NA,"yuen_jessie_wai-fong,chung_grace_tin-yun,lun_samantha_wei-man,cheung_chartia_ching-mei,to_ka-fai,lo_kwok-wai",all,all
WOS:000338004200003,A preliminary study on the thermal degradation behavior and flame retardancy of high impact polystyrene/magnesium hydroxide/microencapsulated red phosphorus composite with a gradient structure,Polymer Degradation and Stability,Polymer Degradation and...,2014,"high impact polystyrene,thermal stability,flame retardancy,gradient structure","liu_jichun,yu_zhuoli,shi_yaozhen,chang_haibo,zhang_yanbin,luo_jie,lu_chang",all,all
WOS:000334000400005,Roles of organically-modified montmorillonite and phosphorous flame retardant during the combustion of rigid polyurethane foam,Polymer Degradation and Stability,Polymer Degradation and...,2014,"rigid polyurethane foam,flame retardancy,montmorillonite,charring","zheng_xiaorui,wang_guojian,xu_wei",all,all
WOS:000319237000003,Functionality of pork meat proteins: Impact of sodium chloride and phosphates under high-pressure processing,Innovative Food Science and Emerging Technologies,Innovative Food Science...,2013,"high pressure,sodium chloride,phosphates,calorimetry,technological properties","villamonte_g,simonin_h,duranton_f,cheret_r,de_lamballerie_m",all,all
WOS:000184509700046,Identification and characterization of a new pair of immunoglobulin-like receptors LMIR1 and 2 derived from murine bone marrow-derived mast cells,Biochemical and Biophysical Research Communications,Biochemical and Biophysical...,2003,NA,"kumagai_h,oki_t,tamitsu_k,feng_sz,ono_m,nakajima_h,bao_yc,kawakami_y,nagayoshi_k,copeland_ng,gilbert_dj,jenkins_na,kawakami_t,kitamura_t",all,all
WOS:000081721100039,The diadenosine hexaphosphate hydrolases from Schizosaccharomyces pombe and Saccharomyces cerevisiae are homologues of the human diphosphoinositol polyphosphate phosphohydrolase - Overlapping substrate specificities in a MutT-type protein,Journal of Biological Chemistry,Journal of Biological...,1999,NA,"safrany_st,ingram_sw,cartwright_jl,falck_jr,mclennan_ag,barnes_ld,shears_sb",all,all
WOS:000175786600024,Phospho-imaging as a tool for visualization and noninvasive measurement of P transport dynamics in arbuscular mycorrhizas,New Phytologist,New Phytologist,2002,"glomus,organic phosphorus,phosphate,digital,autoradiogram,monoxenic","nielsen_js,joner_ej,declerck_s,olsson_s,jakobsen_i",all,all
WOS:000076982500009,RNA enzymes with two small-molecule substrates,Chemistry and Biology,Chemistry and Biology,1998,"capping,pyrophosphatase,rna enzyme,rna world","huang_fq,yang_zl,yarus_m",all,all
WOS:000167799500007,Adenosine triphosphate and diadenosine pentaphosphate induce [Ca2+](i) increase rat basal ganglia aminergic terminals,Journal of Neuroscience Research,Journal of Neuroscience...,2001,"atp,diadenosine polyphosphates,ionotropic receptors,aminergic terminals,basal ganglia","giraldez_l,diaz-hernandez_m,gomez-villafuertes_r,pintor_j,castro_e,miras-portugal_mt",all,all
WOS:000254814300032,"Identification and ecophysiological characterization of epiphytic protein-hydrolyzing Saprospiraceae (""Candidatus epiflobacter"" spp.) in activated sludge",Applied and Environmental Microbiology,Applied and Environmental...,2008,NA,"xia_yun,kong_yunhong,thomsen_trine_rolighed,nielsen_per_halkjaer",all,all
WOS:000463142300013,Effects of a semi-bio-based triazine derivative on intumescent flame-retardant polypropylene,Polymers For Advanced Technologies,Polymers For Advanced...,2019,"charring,glycine,polypropylene,porous structure,synergist","wang_xinjun,wang_zongbao,li_juan",all,all
WOS:000451640500029,Spatial and Temporal Distribution of Particulate Phosphorus and Their Correlation with Environmental Factors in a Shallow Eutrophic Chinese Lake (Lake Taihu),International Journal of Environmental Research and Public Health,International Journal of...,2018,"particulate phosphorus,suspended particulate matter,species,p-31 nmr,eutrophication","kong_ming,chao_jianying,zhuang_wei,wang_peifang,wang_chao,hou_jun,wu_zhaoshi,wang_longmian,gao_guang,wang_yu",all,all
WOS:000392940300003,Preparation and Characterization of Microcapsules Encapsulating Octyl Methoxycinnamate by Complex Coacervation,Indian Journal of Pharmaceutical Sciences,Indian Journal of...,2016,"complex coacervation,octyl methoxycinnamate,response surface methodology,transdermal permeation,photodegradation","zhao_x_-l,wang_d,gong_x_-f,sun_s_-p,li_q",all,all
WOS:000351241500003,Synthesis of a novel flame retardant phosphorus/nitrogen/siloxane and its application on cotton fabrics,Textile Research Journal,Textile Research Journal,2015,"flame retardant,anti-crease,cotton fabrics,chemical cross-linking,limiting oxygen index,wrinkle recovery angle","zhou_tianchi,he_xuemei,guo_chao,yu_jian,lu_dalian,yang_qun",all,all
WOS:000080200400095,"Cloning and characterization of a mammalian lithium-sensitive bisphosphate 3 '-nucleotidase inhibited by inositol 1,4-bisphosphate",Journal of Biological Chemistry,Journal of Biological...,1999,NA,"spiegelberg_bd,xiong_jp,smith_jj,gu_rf,york_jd",all,all
WOS:A1997XK39000021,"Amaricoccus gen. nov, a gram-negative coccus occurring in regular packages or tetrads, isolated from activated sludge biomass, and descriptions of Amaricoccus veronensis sp. nov, Amaricoccus tamworthensis sp. nov, Amaricoccus macauensis sp. nov, and Amaricoccus kaplicensis sp. nov",International Journal of Systematic Bacteriology,International Journal of...,1997,NA,"maszenan_am,seviour_rj,patel_bkc,rees_gn,mcdougall_bm",all,all
WOS:000237540100013,Net P-removal deterioration in enriched PAO sludge subjected to permanent aerobic conditions,Journal of Biotechnology,Journal of Biotechnology,2006,"enhanced biological phosphorus removal (ebpr),phosphorus accumulating organisms (pao),fluorescence in situ hybridisation (fish),oxygen uptake rate (our),wastewater","pijuan_maite,guisasola_albert,baeza_juan_antonio,carrera_julian,casas_carles,lafuente_javier",all,all
WOS:000462061700022,Fire retardance and smoke suppression of polypropylene with a macromolecular intumescent flame retardant containing caged bicyclic phosphate and piperazine,Journal of Applied Polymer Science,Journal of Applied...,2019,"blends,degradation,flame retardance,polyolefins,thermogravimetric analysis (tga)","yang_rong,ma_binbin,zhang_xin,li_jinchun",all,all
WOS:000452931600022,"Elucidating functional microorganisms and metabolic mechanisms in a novel engineered ecosystem integrating C, N, P and S biotransformation by metagenomics",Water Research,Water Research,2019,"biological phosphorus removal,sulfate-reducing bacteria (srb),sulfide-oxidizing bacteria (sob),metabolic mechanisms,metagenomics","zhang_yan,hua_zheng-shuang,lu_hui,oehmen_adrian,guo_jianhua",all,all
WOS:000431406400019,"Influence of Ionic Liquid-Based Metal-Organic Hybrid on Thermal Degradation, Flame Retardancy, and Smoke Suppression Properties of Epoxy Resin Composites",Journal of Materials Science,Journal of Materials...,2018,NA,"xiao_fei,wu_kun,luo_fubin,yao_sa,lv_maoping,zou_haimei,lu_mangeng",all,all
WOS:000392769200005,Properties of spreadable processed Mozzarella cheese with divergent compositions of emulsifying salts in relation to the applied cheese storage period,Lwt-Food Science and Technology,Lwt-Food Science and...,2017,"processed cheese,mozzarella,emulsifying salts,texture,rheology","salek_richardos_nikolaos,cernikova_michaela,pachlova_vendula,bubelova_zuzana,konecna_veronika,bunka_frantisek",all,all
WOS:000359316800023,"INPP4B Is a PtdIns(3,4,5)P-3 Phosphatase That Can Act as a Tumor Suppressor",Cancer Discovery,Cancer Discovery,2015,NA,"kofuji_satoshi,kimura_hirotaka,nakanishi_hiroki,nanjo_hiroshi,takasuga_shunsuke,liu_hui,eguchi_satoshi,nakamura_ryotaro,itoh_reietsu,ueno_noriko,asanuma_ken,huang_mingguo,koizumi_atsushi,habuchi_tomonori,yamazaki_masakazu,suzuki_akira,sasaki_junko,sasaki_takehiko",all,all
WOS:000298674200013,Evidence for a SAL1-PAP Chloroplast Retrograde Pathway That Functions in Drought and High Light Signaling in Arabidopsis,Plant Cell,Plant Cell,2011,NA,"estavillo_gonzalo_m,crisp_peter_a,pornsiriwong_wannarat,wirtz_markus,collinge_derek,carrie_chris,giraud_estelle,whelan_james,david_pascale,javot_helene,brearley_charles,hell_ruediger,marin_elena,pogson_barry_j",all,all
WOS:A1993LC44300016,PHYSIOLOGICAL-RESPONSES OF ZYGOSACCHAROMYCES-ROUXII TO OSMOTIC-STRESS,Applied Microbiology and Biotechnology,Applied Microbiology and...,1993,NA,"vanzyl_pj,kilian_sg,prior_ba",all,all
WOS:A1996VN59500003,"Cloning and characterization of human SHIP, the 145-kD inositol 5-phosphatase that associates with SHC after cytokine stimulation",Blood,Blood,1996,NA,"ware_md,rosten_p,damen_je,liu_l,humphries_rk,krystal_g",all,all
WOS:000179075500013,"Study of physicochemical properties of a mixture cyclotriphosphate hexahydrate of nickel and silver, NiAg4(P3O9)(2).6H(2)O",Phosphorus Sulfur and Silicon and the Related Elements,Phosphorus Sulfur and...,2002,"dta,infrared,long chain polyphosphate niag4(po3)(6),nickel silver cyclotriphosphate niag4(p3o9)(2)-6h(2)o,tga,thermal,behavior,x-ray diffraction","sbai_k,atibi_a,belaaouad_s,moutaabid_m",all,all
WOS:000253514700013,Sediment extraction and clean-up for organic phosphorus analysis by electrospray ionization tandem mass spectrometry,Talanta,Talanta,2008,"organic phosphorus,sediment,sample preparation,esi-ms-ms,p-31 nmr","de_brabandere_heidi,danielsson_rolf,sjoberg_per_j_r,ahlgren_joakim,rydin_emil,waldeback_monica",all,all
WOS:000231235900013,An enzymatic cascade of Rab5 effectors regulates phosphoinositide turnover in the endocytic pathway,Journal of Cell Biology,Journal of Cell...,2005,NA,"shin_hw,hayashi_m,christoforidis_s,lacas-gervais_s,hoepfner_s,wenk_mr,modregger_j,uttenweiler-joseph_s,wilm_m,nystuen_a,frankel_wn,solimena_m,de_camilli_p,zerial_m",all,all
WOS:000509146800001,Synthesis and characterization of a novel Schiff base and its enhancement on flame retardancy of epoxy resins,Chemical Papers,Chemical Papers,2020,"epoxy resin,phosphorus-nitrogen,flame retardancy,mechanical performance,flame-retardant mechanism","you_ge-yun,he_hong-wu,feng_bin,tang_yu-ying,fan_fang-fang,cheng_zhi-quan,yang_chang-jie,liang_cong",all,all
WOS:000503279200057,Preparation and Characterization of Flame-Retarded Poly(butylene terephthalate)/Poly(ethylene terephthalate) Blends: Effect of Content and Type of Flame Retardant,Polymers,Polymers,2019,"flame retardant,pbt,pet,dopo,expandable graphite","zhang_weizhou,zheng_cheng,zhang_yuhui,guo_weihong",all,all
WOS:000472523900001,An efficient and convenient strategy toward fire safety and water resistance of polypropylene composites through design and synthesis of a novel mono-component intumescent flame retardant,Polymers For Advanced Technologies,Polymers For Advanced...,2019,"carbonization capability,fire safety,mono-component intumescent flame retardant,polypropylene,water resistance","liu_haichao,li_sheng,zhang_zhiyong,li_bin,xu_miaojun",all,all
WOS:000408400600006,Characterization and purification of proteins suitable for the production of antibodies against 'Ca. Liberibacter asiaticus',Protein Expression and Purification,Protein Expression and...,2017,"hlb,huanglongbing,antigens,protein purification,protein structure","liu_huawei,atta_sagheer,hartung_john_s",all,all
WOS:000414643700001,Revealing the inner secrets of intumescence: Advanced standard time temperature oven (STT Mufu(+))-mu-computed tomography approach,Fire and Materials,Fire and Materials,2017,"bench-scale fire testing,computed tomography,fire resistance,intumescence,residue analysis,standard time temperature furnace","morys_michael,illerhaus_bernhard,sturm_heinz,schartel_bernhard",all,all
WOS:000388331000009,"Synergism between Inositol Polyphosphates and TOR Kinase Signaling in Nutrient Sensing, Growth Control, and Lipid Metabolism in Chlamydomonas",Plant Cell,Plant Cell,2016,NA,"couso_inmaculada,evans_bradley_s,li_jia,liu_yu,ma_fangfang,diamond_spencer,allen_doug_k,umen_james_g",all,all
WOS:000378824800021,Intracellular Phosphate Dynamics in Muscle Measured by Magnetic Resonance Spectroscopy during Hemodialysis,Journal of the American Society of Nephrology,Journal of the...,2016,NA,"lemoine_sandrine,fournier_thomas,kocevar_gabriel,belloi_amelie,normand_gabrielle,ibarrola_danielle,sappey-marinier_dominique,juillard_laurent",all,all
WOS:000329739100018,"Desmolaris, a novel factor XIa anticoagulant from the salivary gland of the vampire bat (Desmodus rotundus) inhibits inflammation and thrombosis in vivo",Blood,Blood,2013,NA,"ma_dongying,mizurini_daniella_m,assumpcao_teresa_c_f,li_yuan,qi_yanwei,kotsyfakis_michail,ribeiro_jose_m_c,monteiro_robson_q,francischetti_ivo_m_b",all,all
WOS:000327861500003,Stabilities of the Divalent Metal Ion Complexes of a Short-Chain Polyphosphate Anion and Its Imino Derivative,Journal of Solution Chemistry,Journal of Solution...,2013,"imido phosphate,entropy,enthalpy,schwarzenbach,potentiometric titration,multidentate complex,irving-williams order","maki_hideshi,tsujito_masahiko,sakurai_makoto,yamada_tetsuji,nariai_hiroyuki,mizuhata_minoru",all,all
WOS:000310112500001,"Measuring biomass specific ammonium, nitrite and phosphate uptake rates in aerobic granular sludge",Chemosphere,Chemosphere,2012,"aerobic granular sludge,ammonium uptake rate,nitrite uptake rate,nitrification,phosphate uptake rate,anoxic phosphorus removal,denitrifying polyphosphate-accumulating organisms","bassin_j_p,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m",all,all
WOS:000183839400009,Friction reduction by metal sulfides in boundary lubrication studied by XPS and XANES analyses,Wear,Wear,2003,"antiwear tribofilms,polyphosphates,metal sulfides,xps,xanes","de_barros_mi,bouchet_j,raoult_i,le_mogne_t,martin_jm,kasrai_m,yamada_y",all,all
WOS:000280536400078,Flammability Characteristics and Performance of Halogen-Free Flame-Retarded Polyoxymethylene Based on Phosphorus-Nitrogen Synergistic Effects,Journal of Applied Polymer Science,Journal of Applied...,2010,"polyoxymethylene,flame retardancy,halogen-free,synergistic effect,thermal stability","sun_shuangyue,he_yadong,wang_xiaodong,wu_dezhen",all,all
WOS:000274348500023,The influence of polymeric dispersants on sericite-chalcocite particle interactions in aqueous media,Chemical Engineering Journal,Chemical Engineering Journal,2009,"hetero-aggregation,particulate adsorption,particle zeta potential,polymeric dispersant,shear rheology,mix silicate-copper sulphide minerals","he_mingzhao,addai-mensah_jonas,beattie_david",all,all
WOS:A1994NM96900005,"STRUCTURAL PHASE-TRANSITIONS OF RUBIDIUMPOLYPHOSPHATE, RB2(X)(1)[P2O6]",Zeitschrift Fur Kristallographie,Zeitschrift Fur Kristallographie,1994,"order parameter,phase transition,polyphosphate","holst_c,schmahl_ww,fuess_h",all,all
WOS:A1992JM63100009,PURIFICATION AND PROPERTIES OF A PYROPHOSPHATE-DEPENDENT PHOSPHOFRUCTOKINASE FROM TOXOPLASMA-GONDII,Molecular and Biochemical Parasitology,Molecular and Biochemical...,1992,"phosphofructokinase,pyrophosphate,toxoplasma-gondii,polyphosphate,ppi-phosphofructokinase","peng_zy,mansour_te",all,all
WOS:000256236200014,Nitrite effect on the phosphorus uptake activity of phosphate accumulating organisms (PAOs) in pilot-scale SBR and MBR reactors,Water Sa,Water Sa,2008,"asm2d,mbr,modelling,nitrogen and phosphorus removal,nitrite inhibition,polyphosphate accumulating organisms,phosphate uptake,sbr","sin_guerkan,niville_kwinten,bachis_giulia,jiang_tao,nopens_ingmar,van_hulle_stijn,vanrolleghem_peter_a",all,all
WOS:000182720500006,Colloid chemistry of clay minerals: the coagulation of montmorillonite dispersions,Advances in Colloid and Interface Science,Advances in Colloid...,2003,"bentonite,clay mineral aggregation,coagulation,dispersions,montmorillonite,polymer flocculation,polymer stabilization","lagaly_g,ziesmer_s",all,all
WOS:000488663100021,"An anti-melt dripping, high char yield and flame-retardant polyether rigid polyurethane foam",Polymer Degradation and Stability,Polymer Degradation and...,2019,"polyurethane foam,flame retardant,tri-glycidyl phosphate,anti-melt dripping,charring","jia_daikun,guo_xiaoyan,he_jiyu,yang_rongjie",all,all
WOS:000457633200001,Upgrade of wood sugar D-xylose to a value-added nutraceutical by in vitro metabolic engineering,Metabolic Engineering,Metabolic Engineering,2019,"biorefining,carbon-carbon bond rearrangement,cascade biocatalysis,maillard reaction,myo-inositol,in vitro synthetic biology,d-xylose","cheng_kun,zheng_wenming,chen_hongge,zhang_yi-heng_p_job",all,all
WOS:000413758700004,"Investigation of the Influence of Red Phosphorus, Expansible Graphite and Zinc Borate on Flame Retardancy and Wear Performance of Glass Fiber Reinforced PA6 Composites",Polymer Composites,Polymer Composites,2017,NA,"si_gaojie,li_duxin,you_yilan,hu_xi",all,all
WOS:000384048700024,Role of Wax Ester Synthase/Acyl Coenzyme A:Diacylglycerol Acyltransferase in Oleaginous Streptomyces sp Strain G25,Applied and Environmental Microbiology,Applied and Environmental...,2016,NA,"roettig_annika,strittmatter_carl_simon,schauer_jennifer,hiessl_sebastian,poehlein_anja,daniel_rolf,steinbuechel_alexander",all,all
WOS:000374495400040,Combination effect of MoS2 with aluminum hypophosphite in flame retardant ethylene-vinyl acetate composites,Rsc Advances,Rsc Advances,2016,NA,"zhou_keqing,tang_gang,jiang_saihua,gui_zhou,hu_yuan",all,all
WOS:000366114400042,INPP4B is upregulated and functions as an oncogenic driver through SGK3 in a subset of melanomas,Oncotarget,Oncotarget,2015,"inpp4b,sgk3,melanoma,mirna-494,mirna-599","chi_meng_na,guo_su_tang,wilmott_james_s,guo_xiang_yun,yan_xu_guang,wang_chun_yan,liu_xiao_ying,jin_lei,tseng_hsin-yi,liu_tao,croft_amanda,hondermarck_hubert,scolyer_richard_a,jiang_chen_chen,zhang_xu_dong",all,all
WOS:000358781100047,Conditional Proteolysis of the Membrane Protein YfgM by the FtsH Protease Depends on a Novel N-terminal Degron,Journal of Biological Chemistry,Journal of Biological...,2015,NA,"bittner_lisa-marie,westphal_kai,narberhaus_franz",all,all
WOS:000326243100055,Tissue factor pathway inhibitor-alpha inhibits prothrombinase during the initiation of blood coagulation,Proceedings of the National Academy of Sciences of the United States of America,Proceedings of the...,2013,"hemophilia,bleeding,thrombosis","wood_jeremy_p,bunce_matthew_w,maroney_susan_a,tracy_paula_b,camire_rodney_m,mast_alan_e",all,all
WOS:000314429800021,Comparison between acetate and propionate as carbon sources for phosphorus removal in the aerobic/extended-idle regime,Biochemical Engineering Journal,Biochemical Engineering Journal,2013,"acetic acid,aerobic processes,bioreactors,enhanced biological phosphorus removal,propionate,waste-water treatment","zeng_tianjing,wang_dongbo,li_xiaoming,ding_yan,liao_dexiang,yang_qi,zeng_guangming",all,all
WOS:000085521800019,Growth of Microthrix parvicella in nutrient removal activated sludge plants: Studies of in situ physiology,Water Research,Water Research,2000,"filamentous microorganisms,bulking,microthrix parvicella,microautoradiography,in situ physiology","andreasen_k,nielsen_ph",all,all
WOS:000182724200014,Abiotic synthesis of ATP from AMP in the gas phase: implications for the origin of biologically important molecules from small molecular clusters,International Journal of Mass Spectrometry,International Journal of...,2003,"atp,phosphate,salt bridge,origin of life,aerosol","julian_rr,beauchamp_jl",all,all
WOS:000182185200007,The synaptojanin-like protein Inp53/Sj13 functions with clathrin in a yeast TGN-to-endosome pathway distinct from the GGA protein-dependent pathway,Molecular Biology of the Cell,Molecular Biology of...,2003,NA,"ha_sa,torabinejad_j,dewald_db,wenk_mr,lucast_l,de_camilli_p,newitt_ra,aebersold_r,nothwehr_sf",all,all
WOS:000177532300001,"Organization and elemental analysis of P-, S-, and Fe-rich inclusions in a population of freshwater magnetococci",Geomicrobiology Journal,Geomicrobiology Journal,2002,"magnetococci,magnetite,esem,tem,sulfur inclusions,phosphorus inclusions","cox_bl,popa_r,bazylinski_da,lanoil_b,douglas_s,belz_a,engler_dl,nealson_kh",all,all
WOS:000177525700018,SHIP2 overexpression strongly reduces the proliferation rate of K562 erythroleukemia cell line,Biochemical and Biophysical Research Communications,Biochemical and Biophysical...,2002,"phosphatidylinositol metabolism,ship2,proliferation,chronic myelogenous leukemia","giuriato_s,blero_d,robaye_b,bruyns_c,payrastre_b,erneux_c",all,all
WOS:000266468500010,Experimental assessment and modelling of the proton production linked to phosphorus release and uptake in EBPR systems,Water Research,Water Research,2009,"ebpr,modelling,ph,pao,proton production,titrimetry","marcelino_marcos,guisasola_albert,antonio_baeza_juan",all,all
WOS:000071734500008,Electrocatalytic hydrogenation of phenol on various electrode materials,Canadian Journal of Chemistry-Revue Canadienne De Chimie,Canadian Journal of...,1997,"electrocatalytic hydrogenation,phenol,ruthenium on nickel cathodes,rhodium on nickel cathodes,raney nickel cathodes","martel_a,mahdavi_b,lessard_j,brossard_l,menard_h",all,all
WOS:000083649400067,Increased levels of plasma lysosomal enzymes in patients with Lowe syndrome,Proceedings of the National Academy of Sciences of the United States of America,Proceedings of the...,1999,"5-phosphatase,inositol signaling,phosphatidylinositol 4,5-bisphosphate,x-linked disorder,enzyme trafficking","ungewickell_aj,majerus_pw",all,all
WOS:000089429000004,Diadenosine polyphosphate receptors from rat and guinea-pig brain to human nervous system,Pharmacology and Therapeutics,Pharmacology and Therapeutics,2000,"cns,diadenosine polyphosphates,dinucleotide receptor,homomeric p2x receptors,heteromeric p2x receptors,p2y receptors","pintor_j,diaz-hernandez_m,gualix_j,gomez-villafuertes_r,hernando_f,miras-portugal_mt",all,all
WOS:000073933300094,Phosphorus and polyhydroxyalkanoates variation in a combined process with activated sludge and biofilm,Water Science and Technology,Water Science and...,1998,"phosphorus uptake,denitrification,nutrient removal,polyhydroxyalkanoates (phas),phb,phv","chuang_sh,ouyang_cf,yuang_hc,you_sj",all,all
WOS:000257058100010,Enhancement of engine oil wear and friction control performance through titanium additive chemistry,Tribology Transactions,Tribology Transactions,2008,"antiwear,friction modifying,titanium,barrier films,nexafs","guevremont_jeffrey_m,guinther_gregory_h,szemenyei_dewey,devlin_mark_t,jao_tze-chi,jaye_cherno,woicik_joseph,fischer_daniel_a",all,all
WOS:000241783300015,"Avian multiple inositol polyphosphate phosphatase is an active phytase that can be engineered to help ameliorate the planet's ""phosphate crisis""",Journal of Biotechnology,Journal of Biotechnology,2006,"phytase,insp6,minpp,chickens","cho_jaiesoon,choi_kuicheon,darden_thomas,reynolds_paul_r,petitte_james_n,shears_stephen_b",all,all
