uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000511530000001,Acidic soil inhibits the functionality of arbuscular mycorrhizal fungi by reducing arbuscule formation in tomato roots,Soil Science and Plant Nutrition,Soil Science and...,2020,"acidic soil,arbuscular mycorrhizal fungus,arbuscule formation,inhibition,exo70s expression","liu_xiaodi,feng_zengwei,zhao_zhiying,zhu_honghui,yao_qing"
WOS:A1973Q276600012,EVALUATION OF CALCIUM POLYPHOSPHATE FERTILIZER FOR RICE ON CONTRASTING INDIAN SOILS,Agrochimica,Agrochimica,1973,NA,"mistry_kb,yadav_vb,sinha_ak"
WOS:A1974T609400016,REACTIONS OF AMMONIUM ORTHOPHOSPHATE AND POLYPHOSPHATE FERTILIZERS IN SOIL .1. MOBILITY OF PHOSPHORUS,Soil Science Society of America Journal,Soil Science Society...,1974,NA,"khasawneh_fe,sample_ec,hashimoto_i"
WOS:A1975AJ62900006,HYDROLYSIS OF POLYPHOSPHATES BY PLANT ROOTS .2. INFLUENCE OF SOIL PH AND POLYPHOSPHATE CONCENTRATION,Agrochimica,Agrochimica,1975,NA,"roux_l,boutin_jp"
WOS:A1975AN27600005,EVALUATION OF UREA AMMONIUM POLYPHOSPHATE (UAPP) .2. CHEMICAL ENVIRONMENT IN SOIL SURROUNDING BANDED UAPP,Communications in Soil Science and Plant Analysis,Communications in Soil...,1975,NA,"liegel_ea,walsh_lm"
WOS:A1975BB89900002,HYDROMETER METHOD FOR PARTICLE-SIZE ANALYSIS .2. FACTORS AFFECTING DISPERSIVE PROPERTIES OF GLASSY NA-POLYPHOSPHATE IN CALCAREOUS SALINE SOIL SUSPENSIONS,Soil Science,Soil Science,1975,NA,kaddah_mt
WOS:A1979GS08600009,REACTIONS OF AMMONIUM ORTHO-PHOSPHATE AND POLYPHOSPHATE FERTILIZERS IN SOIL .2. HYDROLYSIS AND REACTIONS WITH SOIL,Soil Science Society of America Journal,Soil Science Society...,1979,NA,"khasawneh_fe,hashimoto_i,sample_ec"
WOS:A1979GS08600010,REACTIONS OF AMMONIUM ORTHO-PHOSPHATE AND POLYPHOSPHATE FERTILIZERS IN SOIL .3. EFFECTS OF ASSOCIATED CATIONS,Soil Science Society of America Journal,Soil Science Society...,1979,NA,"sample_ec,khasawneh_fe,hashimoto_i"
WOS:A1980JZ86300038,REACTIONS OF MNEDTA APPLIED ALONE OR WITH AMMONIUM POLYPHOSPHATE FERTILIZER TO SOILS,Soil Science Society of America Journal,Soil Science Society...,1980,NA,mortvedt_jj
WOS:A1987L473900002,EFFECTS OF ADDED ORGANIC RESIDUES AND CALCIUM-CARBONATE ON POLYPHOSPHATE HYDROLYSIS IN 4 QUEBEC SOILS,Plant and Soil,Plant and Soil,1987,NA,"mnkeni_pns,mackenzie_af"
WOS:A1989CE17200009,HYDROLYSIS OF AMMONIUM POLYPHOSPHATE IN SOILS UNDER AEROBIC AND ANAEROBIC CONDITIONS,Biology and Fertility of Soils,Biology and Fertility...,1989,NA,"venugopalan_mv,prasad_r"
WOS:A1990EN97500004,THE ROLE OF ECTOMYCORRHIZAL FUNGI IN CALCAREOUS SOIL TOLERANCE BY SYMBIOCALCICOLE WOODY-PLANTS,Annales Des Sciences Forestieres,Annales Des Sciences...,1990,"mycorrhizas,calcareous soil,calcium,calcifuge,symbiocalcicole",lapeyrie_f
WOS:A1991EY52100004,EVALUATION OF STARTER FERTILIZERS FOR GRAIN-SORGHUM PRODUCTION,Journal of Fertilizer Issues,Journal of Fertilizer...,1991,"grain sorghum,direct seed contact,orthophosphate,polyphosphate,p-source,p-application method","lamond_re,whitney_da"
WOS:A1991FK80000009,SUPERSATURATION OF SOIL SOLUTIONS WITH RESPECT TO GYPSUM,Plant and Soil,Plant and Soil,1991,"activity product,glasshouse soil,gypsum,humic substance,organic phosphonate,polyphosphate,saturation extract,soil solution,solubility product,supersaturation",vandenende_j
WOS:A1991FZ64300030,VEGETATIVE GROWTH OF THE COMMON BEAN IN RESPONSE TO PHOSPHORUS-NUTRITION,Crop Science,Crop Science,1991,NA,"lynch_j,lauchli_a,epstein_e"
WOS:A1991GA70900006,ACQUISITION OF PHOSPHORUS AND COPPER BY VA-MYCORRHIZAL HYPHAE AND ROOT-TO-SHOOT TRANSPORT IN WHITE CLOVER,Plant and Soil,Plant and Soil,1991,"copper,glomus-mosseae,hyphal uptake,phosphate,trifolium-repens,va-mycorrhiza,white clover","li_xl,marschner_h,george_e"
WOS:A1991GD40600030,"PHOSPHORUS SOURCE, SOIL-TEST-P, SNAP BEAN GROWTH, AND P-UPTAKE",Soil and Crop Science Society of Florida Proceedings,Soil and Crop...,1991,NA,rhoads_fm
WOS:A1991GL87600013,PHOSPHATE-TRANSPORT IN CALCIUM-SATURATED SYSTEMS .1. THEORY,Soil Science Society of America Journal,Soil Science Society...,1991,NA,cho_cm
WOS:A1991GL87600014,PHOSPHATE-TRANSPORT IN CALCIUM-SATURATED SYSTEMS .2. EXPERIMENTAL RESULTS IN A MODEL SYSTEM,Soil Science Society of America Journal,Soil Science Society...,1991,NA,"akinremi_oo,cho_cm"
WOS:A1991GM64900006,RELATIVE EFFICIENCY OF SUPERPHOSPHATE AND POLYPHOSPHATE SOURCES ON GROWTH AND YIELD OF RICE,Indian Journal of Agronomy,Indian Journal of...,1991,NA,"rao_pg,raghavulu_p,reddy_sr,reddy_gv,rao_kr"
WOS:A1991GR47400010,INTERACTIONS BETWEEN FE-59(III)-POLYPHOSPHATES AND CLAYEY MEADOW SOIL,Journal of Radioanalytical and Nuclear Chemistry-Letters,Journal of Radioanalytical...,1991,NA,"hargitaitoth_a,konya_j"
WOS:A1991GU54500004,ENZYME-ACTIVITIES IN APPALACHIAN SOILS .3. PYROPHOSPHATASE,Communications in Soil Science and Plant Analysis,Communications in Soil...,1991,NA,"baligar_vc,wright_rj,smedley_md"
WOS:A1991HB45700001,EFFECT OF DIFFERENT FORMS OF FERTILIZER PHOSPHATE ON BIOLOGICAL-ACTIVITY AND MOBILITY OF ORGANIC-MATTER IN GRAY FOREST SOIL,Soviet Soil Science,Soviet Soil Science,1991,NA,"kudeyarova_ay,korpacheva_ii,davydkina_lv,kvaratskheliya_mz"
WOS:A1991HW64500005,ABILITY OF PHOSPHATE TO REPLACE ORGANIC-COMPOUNDS IN SOIL ORGANOMINERAL COMPLEXES,Soviet Soil Science,Soviet Soil Science,1991,NA,"kudeyarova_ay,davydkina_lv,kvaratskheliya_mz,korbacheva_ii"
WOS:A1992JB84600016,PHOSPHATASE-ACTIVITIES AND PHOSPHORUS UPTAKE FROM INOSITOL PHOSPHATE BY ECTOMYCORRHIZAL FUNGI,Canadian Journal of Botany-Revue Canadienne De Botanique,Canadian Journal of...,1992,"acid phosphatase,ectomycorrhizal fungi,phytase","antibus_rk,sinsabaugh_rl,linkins_ae"
WOS:A1992JT86000026,PHOSPHORUS DISTRIBUTION IN RED PINE ROOTS AND THE ECTOMYCORRHIZAL FUNGUS HEBELOMA-ARENOSA,Plant Physiology,Plant Physiology,1992,NA,"macfall_js,slack_sa,wehrli_s"
WOS:A1992KC62400003,TRANSFORMATIONS OF ORTHOPHOSPHATES AND PYROPHOSPHATES WITH OR WITHOUT ZINC IN CHEMICAL SOLUTIONS AND MAJOR INDIAN SOILS,Fertilizer Research,Fertilizer Research,1992,"diammonium orthophosphate,triammonium pyrophosphate,zinc,fertilizer reaction products,indian soils","yadav_vb,dsouza_tj"
WOS:A1993KT47500021,GROWTH ANALYSIS OF CORN GROWN WITH OR WITHOUT STARTER FERTILIZER,Crop Science,Crop Science,1993,NA,"bullock_dg,simmons_fw,chung_im,johnson_gi"
WOS:A1993LE60000004,"POLYPHOSPHATE-PHOSPHATASE - INDUCTION, LOCALIZATION AND PURIFICATION FROM KLEBSIELLA SP LF-1202",Journal of Fermentation and Bioengineering,Journal of Fermentation...,1993,NA,"ling_f,inoue_y,kimura_a"
WOS:A1993LJ36900002,EFFECTS OF DRIP FERTIGATION OF NH4-N AND P ON SOIL-PH AND CATION LEACHING,Canadian Journal of Soil Science,Canadian Journal of...,1993,"fertigation,soil acidification,cation leaching,nitrogen fertilizer","parchomchuk_p,neilsen_gh,hogue_ej"
WOS:A1993LN55800003,A COMPARATIVE ULTRASTRUCTURAL-STUDY OF ENDOPHYTIC BASIDIOMYCETES IN THE PARASITIC ACHLOROPHYLLOUS HEPATIC CRYPTOTHALLUS-MIRABILIS AND THE CLOSELY ALLIED PHOTOSYNTHETIC SPECIES ANEURA-PINGUIS (METZGERIALES),Canadian Journal of Botany-Revue Canadienne De Botanique,Canadian Journal of...,1993,"basidiomycetes,dolipores,liverworts,mycorrhiza,symbiosis,ultrastructure","ligrone_r,pocock_k,duckett_jg"
WOS:A1994NQ76400002,SIDEROPHORE ACTIVITY OF MYOINOSITOL HEXAKISPHOSPHATE IN PSEUDOMONAS-AERUGINOSA,Journal of Bacteriology,Journal of Bacteriology,1994,NA,"smith_aw,poyner_dr,hughes_hk,lambert_pa"
WOS:A1994NR90100008,CHEMICAL CHARACTERIZATION AND AGRONOMIC EFFECTIVENESS OF PHOSPHORUS APPLIED AS A POLYPHOSPHATE-CHITOSAN COMPLEX,Fertilizer Research,Fertilizer Research,1994,"c-13 cp mas nmr,chitosan,hexametaphosphate,p-31 mas nmr,pyrophosphate","frossard_e,tekely_p,morel_jl"
WOS:A1994NT78200010,DEMONSTRATION OF ALUMINUM IN POLYPHOSPHATE OF LACCARIA-AMETHYSTEA (BOLT EX HOOKER) MURR BY MEANS OF ELECTRON-ENERGY-LOSS SPECTROSCOPY,Journal of Microscopy-Oxford,Journal of Microscopy-Oxford,1994,"esi,eels,aluminum,polyphosphate,laccaria amethystea,ectomycorrhizal fungus","kottke_i,martin_f"
WOS:A1994PM73200004,IRON PHOSPHATE PRECIPITATION BY EPILITHIC MICROBIAL BIOFILMS IN ARCTIC CANADA,Canadian Journal of Earth Sciences,Canadian Journal of...,1994,NA,"konhauser_ko,fyfe_ws,schultzelam_s,ferris_fg,beveridge_tj"
WOS:A1994PW65100006,TRANSFORMATION OF POLYPHOSPHATES BY ACTION OF INORGANIC CATALYSTS IN SOIL,Agrochimica,Agrochimica,1994,NA,"saviozzi_a,cardelli_r,carloni_l"
WOS:A1994QC41700009,ULTRASTRUCTURAL STUDIES ON SPORES OF GLOMUS INTRARADICES,International Journal of Plant Sciences,International Journal of...,1994,NA,"maia_lc,kimbrough_jw"
WOS:A1995QE09200006,PHOSPHORUS AND MICRONUTRIENT AVAILABILITY FROM DUAL APPLICATION OF NITROGEN AND PHOSPHORUS USING LIQUID FERTILIZERS,Soil Science,Soil Science,1995,NA,"djinadou_ka,pierzynski_gm,havlin_jl"
WOS:A1995QM24900004,HEAVY-METAL TOLERANCE BY ECTOMYCORRHIZAL FUNGI AND METAL AMELIORATION BY PISOLITHUS-TINCTORIUS,Mycorrhiza,Mycorrhiza,1995,"metal tolerance,ectomycorrhizal fungi,pisolithus tinctorius,metal amelioration,energy-dispersive x-ray spectrometry",tam_pcf
WOS:A1995QV67900019,NITROGEN LOSS INHIBITORS EVALUATED FOR HUMID-REGION WHEAT PRODUCTION,Journal of Production Agriculture,Journal of Production...,1995,NA,"scharf_pc,alley_mm"
WOS:A1995TG89100004,ULTRASTRUCTURAL LOCATION OF PROTEINS IN RHIZOMORPHS AND MANTLES OF NATURAL SPRUCE ECTOMYCORRHIZAE,Nova Hedwigia,Nova Hedwigia,1995,"spruce ectomycorrhizae,ultrastructure,rhizomorphs,protein distribution,fungal cell walls,interhyphal matrix,dolipore septa","franz_f,acker_g"
WOS:A1996UD89000005,Effect of soil properties on hydrolysis of ammonium polyphosphate and tetrapotassium pyrophosphate in some arid and semiarid soils,Arid Soil Research and Rehabilitation,Arid Soil Research...,1996,"ammonium polyphosphate,hydrolysis,rate constants,tetrapotassium pyrophosphate","tomar_nk,gautam_k"
WOS:A1996UW40500001,Response of rainfed upland rice (Oryza sativa) to phosphatic fertilizers in an acid soil,Indian Journal of Agricultural Sciences,Indian Journal of...,1996,NA,"ghosh_gk,sarkar_ak"
WOS:A1996UX14300003,Formation of intracytoplasmic lipid inclusions by Rhodococcus opacus strain PD630,Archives of Microbiology,Archives of Microbiology,1996,"rhodococcus opacus pd630,alkanes,phenylalkanes,gluconate,lipid inclusions","alvarez_hm,mayer_f,fabritius_d,steinbuchel_a"
WOS:A1996WH50400008,Characterization of soil-fertilizer P reaction products and their evaluation as sources of P for gram (Cicer arietinum L),Nutrient Cycling in Agroecosystems,Nutrient Cycling in...,1996,"ammonium poly-phosphate,diammonium orthophosphate,fertilizer reaction,gram,indian soils,phosphorus,p uptake,single superphosphate,triple superphosphate,yield","ghosh_gk,mohan_ks,sarkar_ak"
WOS:A1997YC10500014,Aggregation of clay in the hydrometer test,Canadian Geotechnical Journal,Canadian Geotechnical Journal,1997,"hydrometer,clays,aggregation","nettleship_i,cisko_l,vallejo_le"
